"ObjectName","Status","Reason","Evidence","ProposedAction"
"T_COM_AUDIT_ARPSE_PAC","Confirmed Active","Referenced by DBConnection methods used by active controllers and/or by called procedures.","PROC:PKG_COMMERCIAL_AUDIT.P_SAVE_ARPSE_PAC; PROC:PKG_COMMERCIAL_AUDIT.P_GET_ARPSE_PAC_ENTRIES","Migrate to IAS_ZTBL core or dedicated history module"
"T_COM_AUDIT_ARPSE_PAC_HIST","Low-Confidence / Needs Verification","No active DBConnection or mapped procedure reference found; could still be used by views, triggers, or unmanaged reporting paths.","","Do not exclude yet; verify via view/trigger/report migration analysis"
"T_COM_AUDIT_OM","Confirmed Active","Referenced by DBConnection methods used by active controllers and/or by called procedures.","PROC:PKG_COMMERCIAL_AUDIT.P_SAVE_OM; PROC:PKG_COMMERCIAL_AUDIT.P_GET_OMS; PROC:PKG_COMMERCIAL_AUDIT.P_GET_PDPS; PROC:PKG_COMMERCIAL_AUDIT.P_SAVE_PDP_OM_MAP; PROC:PKG_COMMERCIAL_AUDIT.P_GET_PDP_OM_MAP","Migrate to IAS_ZTBL core or dedicated history module"
"T_COM_AUDIT_OM_HIST","Low-Confidence / Needs Verification","No active DBConnection or mapped procedure reference found; could still be used by views, triggers, or unmanaged reporting paths.","","Do not exclude yet; verify via view/trigger/report migration analysis"
"T_COM_AUDIT_PDP","Confirmed Active","Referenced by DBConnection methods used by active controllers and/or by called procedures.","PROC:PKG_COMMERCIAL_AUDIT.P_SAVE_PDP; PROC:PKG_COMMERCIAL_AUDIT.P_GET_PDPS; PROC:PKG_COMMERCIAL_AUDIT.P_SAVE_PDP_OM_MAP","Migrate to IAS_ZTBL core or dedicated history module"
"T_COM_AUDIT_PDP_HIST","Low-Confidence / Needs Verification","No active DBConnection or mapped procedure reference found; could still be used by views, triggers, or unmanaged reporting paths.","","Do not exclude yet; verify via view/trigger/report migration analysis"
"T_COM_AUDIT_PDP_OM_MAP","Confirmed Active","Referenced by DBConnection methods used by active controllers and/or by called procedures.","PROC:PKG_COMMERCIAL_AUDIT.P_GET_PDPS; PROC:PKG_COMMERCIAL_AUDIT.P_SAVE_PDP_OM_MAP; PROC:PKG_COMMERCIAL_AUDIT.P_GET_PDP_OM_MAP","Migrate to IAS_ZTBL core or dedicated history module"
"T_COM_AUDIT_PDP_OM_MAP_HIST","Low-Confidence / Needs Verification","No active DBConnection or mapped procedure reference found; could still be used by views, triggers, or unmanaged reporting paths.","","Do not exclude yet; verify via view/trigger/report migration analysis"
"T_CONTROL_VIOLATION","Confirmed Active","Referenced by DBConnection methods used by active controllers and/or by called procedures.","PROC:PKG_AE.P_GETASSIGNEDOBSERVATIONSFORBRANCH; PROC:PKG_AE.P_GETAUDITEEOLDPARAS; PROC:PKG_AR.P_GETAUDITVOILATIONCATS; PROC:PKG_AR.P_GETVOILATIONSUBGROUP; PROC:PKG_AR.P_GETMANAGEDOBSERVATIONS; PROC:PKG_AR.P_GETMANAGEDOBSERVATIONSTEXT; PROC:PKG_AR.P_GETMANAGEDDRAFTOBSERVATIONS; PROC:PKG_PG.P_GETCCQ; PROC:PKG_HD.P_GET_OBSERVATION_DETAILS_FROM_ID_HO","Migrate to IAS_ZTBL core or dedicated history module"
"T_CONTROL_VIOLATION_SUB","Confirmed Active","Referenced by DBConnection methods used by active controllers and/or by called procedures.","PROC:PKG_AE.P_GETASSIGNEDOBSERVATIONSFORBRANCH; PROC:PKG_AE.P_GETAUDITEEOLDPARAS; PROC:PKG_AR.P_GETVOILATIONSUBGROUP; PROC:PKG_AR.P_GETMANAGEDOBSERVATIONS; PROC:PKG_AR.P_GETMANAGEDOBSERVATIONSTEXT; PROC:PKG_AR.P_GETMANAGEDDRAFTOBSERVATIONS; PROC:PKG_AR.P_GETLEAGACYOBSERVATIONS_HO; PROC:PKG_DB.P_GET_DASH_TABLE_FUNCTIONWISE_NAMES_HO; PROC:PKG_DB.P_GET_DASH_TABLE_FUNCTIONWISE_NAMES_CHECKLIST_HO; PROC:PKG_DB.P_GET_DASH_TABLE_FUNCTIONWISE_NAMES_CHECKLIST_SUB_HO; PROC:PKG_DB.P_GET_DASH_TABLE_FUNCTIONWISE_HO; PROC:PKG_HD.P_GET_OBSERVATION_DETAILS_FROM_ID_HO","Migrate to IAS_ZTBL core or dedicated history module"
"T_CONTROL_VIOLATION_SUB_RISK","Low-Confidence / Needs Verification","No active DBConnection or mapped procedure reference found; could still be used by views, triggers, or unmanaged reporting paths.","","Do not exclude yet; verify via view/trigger/report migration analysis"
"T_COSO_RATING","Confirmed Active","Referenced by DBConnection methods used by active controllers and/or by called procedures.","PROC:PKG_AD.P_ADD_BRANCH_RISK_RATING","Migrate to IAS_ZTBL core or dedicated history module"
"T_COSO_RATING_DEPARTMENT","Low-Confidence / Needs Verification","No active DBConnection or mapped procedure reference found; could still be used by views, triggers, or unmanaged reporting paths.","","Do not exclude yet; verify via view/trigger/report migration analysis"
"T_COSO_RATING_DEPARTMENT_FINAL","Confirmed Active","Referenced by DBConnection methods used by active controllers and/or by called procedures.","PROC:PKG_AIS.P_GETCOSORISKFORDEPARTMENT","Migrate to IAS_ZTBL core or dedicated history module"
"T_COSO_RATING_DEPARTMENT_INHERITED_RISK","Confirmed Active","Referenced by DBConnection methods used by active controllers and/or by called procedures.","PROC:PKG_AIS.P_GETCOSORISKFORDEPARTMENT","Migrate to IAS_ZTBL core or dedicated history module"
"T_COSO_RATING_DEPARTMENT_STATUS","Low-Confidence / Needs Verification","No active DBConnection or mapped procedure reference found; could still be used by views, triggers, or unmanaged reporting paths.","","Do not exclude yet; verify via view/trigger/report migration analysis"
"T_COSO_RATING_FACTORS","Confirmed Active","Referenced by DBConnection methods used by active controllers and/or by called procedures.","PROC:PKG_DB.P_GET_DASH_TABLE_FUNCTIONWISE_NAMES_HO; PROC:PKG_DB.P_GET_DASH_TABLE_FUNCTIONWISE_NAMES_CHECKLIST_HO; PROC:PKG_DB.P_GET_DASH_TABLE_FUNCTIONWISE_NAMES_CHECKLIST_SUB_HO; PROC:PKG_DB.P_GET_DASH_TABLE_FUNCTIONWISE_HO; PROC:PKG_RPT.P_GET_DASH_TABLE_FUNCTIONWISE_HO","Migrate to IAS_ZTBL core or dedicated history module"
"T_COSO_RISK","Confirmed Active","Referenced by DBConnection methods used by active controllers and/or by called procedures.","PROC:PKG_AE.P_GETCOSORISKS; PROC:PKG_AE.P_GETAUDITEEOLDPARAS; PROC:PKG_PG.P_GETCCQ","Migrate to IAS_ZTBL core or dedicated history module"
"T_DASHBOARD_SCORECARD","Confirmed Active","Referenced by DBConnection methods used by active controllers and/or by called procedures.","PROC:PKG_DB.P_GET_DASHBORAD_SCORECARD","Migrate to IAS_ZTBL core or dedicated history module"
"T_EMAIL_ADDRESS","Confirmed Active","Referenced by DBConnection methods used by active controllers and/or by called procedures.","PROC:PKG_AD.P_GET_ALLUSERS; PROC:PKG_AD.UPDATE_USERS","Migrate to IAS_ZTBL core or dedicated history module"
"T_EMP_EMAILS","Confirmed Active","Referenced by DBConnection methods used by active controllers and/or by called procedures.","PROC:PKG_AD.UPDATE_USERS","Migrate to IAS_ZTBL core or dedicated history module"
"T_EXCEPTION_ACCOUNTS","Confirmed Active","Referenced by DBConnection methods used by active controllers and/or by called procedures.","PROC:PKG_SM.P_ADD_EXCEPTION_DATA","Migrate to IAS_ZTBL core or dedicated history module"
"T_EXCEPTION_ACCOUNTS_CUST","Confirmed Active","Referenced by DBConnection methods used by active controllers and/or by called procedures.","PROC:PKG_SM.P_ADD_EXCEPTION_DATA","Migrate to IAS_ZTBL core or dedicated history module"
"T_EXCEPTION_ACCOUNTS_DATA","Confirmed Active","Referenced by DBConnection methods used by active controllers and/or by called procedures.","PROC:PKG_SM.P_ADD_EXCEPTION_DATA","Migrate to IAS_ZTBL core or dedicated history module"
"T_EXCEPTION_ACCOUNTS_TXN","Confirmed Active","Referenced by DBConnection methods used by active controllers and/or by called procedures.","PROC:PKG_SM.P_ADD_EXCEPTION_DATA","Migrate to IAS_ZTBL core or dedicated history module"
"T_EXCEPTION_ENG","Confirmed Active","Referenced by DBConnection methods used by active controllers and/or by called procedures.","PROC:PKG_SM.P_ADD_EXCEPTION_DATA; PROC:PKG_SM.P_REGENERATE_EXCEPTION","Migrate to IAS_ZTBL core or dedicated history module"
"T_EXCEPTION_ENG_BRANCHES","Confirmed Active","Referenced by DBConnection methods used by active controllers and/or by called procedures.","PROC:PKG_SM.P_ADD_EXCEPTION_DATA","Migrate to IAS_ZTBL core or dedicated history module"
"T_EXCEPTION_ENG_DATA","Confirmed Active","Referenced by DBConnection methods used by active controllers and/or by called procedures.","PROC:PKG_SM.P_ADD_EXCEPTION_DATA; PROC:PKG_SM.P_GET_EXCEPTION_REPORT_DATA; PROC:PKG_SM.P_GET_EXCEPTION_MONITOR_ENTITIES; PROC:PKG_SM.P_GET_EXCEPTION_MONITOR_DETAILS; PROC:PKG_SM.T_AU_EXCEPTION_REPORT","Migrate to IAS_ZTBL core or dedicated history module"
"T_EXCEPTION_ERROR_LOG","Confirmed Active","Referenced by DBConnection methods used by active controllers and/or by called procedures.","PROC:PKG_SM.P_GET_EXCEPTION_MONITOR_ENTITIES; PROC:PKG_SM.P_REGENERATE_EXCEPTION","Migrate to IAS_ZTBL core or dedicated history module"
"T_EXCEPTIONS_DATA","Low-Confidence / Needs Verification","No active DBConnection or mapped procedure reference found; could still be used by views, triggers, or unmanaged reporting paths.","","Do not exclude yet; verify via view/trigger/report migration analysis"
"T_FRPT_INCOME_LEAKAGE","Confirmed Active","Referenced by DBConnection methods used by active controllers and/or by called procedures.","PROC:PKG_FRPT.P_SAVE_INCOME_LEAKAGE; PROC:PKG_FRPT.P_GET_PDF_INCOME_LEAKAGE","Migrate to IAS_ZTBL core or dedicated history module"
"T_FRPT_KPI_SNAPSHOT","Confirmed Active","Referenced by DBConnection methods used by active controllers and/or by called procedures.","PROC:PKG_FRPT.P_SAVE_TEXT_BLOCK; PROC:PKG_FRPT.P_GET_KPI_SNAPSHOT; PROC:PKG_FRPT.P_SAVE_KPI_SNAPSHOT; PROC:PKG_FRPT.P_FINALIZE_REPORT; PROC:PKG_FRPT.P_GET_PDF_KPI; PROC:PKG_HD.P_AUDIT_CONCLUDING","Migrate to IAS_ZTBL core or dedicated history module"
"T_FRPT_NPL_SNAPSHOT","Confirmed Active","Referenced by DBConnection methods used by active controllers and/or by called procedures.","PROC:PKG_FRPT.P_GET_NPL_SNAPSHOT; PROC:PKG_FRPT.P_SAVE_NPL_SNAPSHOT; PROC:PKG_FRPT.P_FINALIZE_REPORT; PROC:PKG_FRPT.P_GET_PDF_NPL; PROC:PKG_HD.P_AUDIT_CONCLUDING","Migrate to IAS_ZTBL core or dedicated history module"
"T_FRPT_OVERALL_CONCLUSION","Confirmed Active","Referenced by DBConnection methods used by active controllers and/or by called procedures.","PROC:PKG_FRPT.P_GET_OVERALL_CONCLUSION; PROC:PKG_FRPT.P_SAVE_OVERALL_CONCLUSION","Migrate to IAS_ZTBL core or dedicated history module"
"T_FRPT_PARA_NARRATIVE","Confirmed Active","Referenced by DBConnection methods used by active controllers and/or by called procedures.","PROC:PKG_FRPT.P_GET_OBSERVATION_DETAILS; PROC:PKG_FRPT.P_SAVE_PARA_NARRATIVE; PROC:PKG_FRPT.R_GETAUDITEEPARAS","Migrate to IAS_ZTBL core or dedicated history module"
"T_FRPT_PDF_STATISTICS","Confirmed Active","Referenced by DBConnection methods used by active controllers and/or by called procedures.","PROC:PKG_FRPT.P_SAVE_KPI_SNAPSHOT; PROC:PKG_FRPT.P_SAVE_PDF_STATISTICS","Migrate to IAS_ZTBL core or dedicated history module"
"T_FRPT_REPORT_META","Confirmed Active","Referenced by DBConnection methods used by active controllers and/or by called procedures.","PROC:PKG_FRPT.P_GET_REPORT_OVERVIEW; PROC:PKG_FRPT.P_SAVE_STAFF_SNAPSHOT; PROC:PKG_FRPT.P_FINALIZE_REPORT; PROC:PKG_FRPT.P_GET_ALLOWED_PDF_ENGS; PROC:PKG_FRPT.P_GET_ALLOWED_PDF_ENG_DETAILS; PROC:PKG_FRPT.P_GET_PDF_HEADER; PROC:PKG_FRPT.P_GET_PDF_REPORT_META; PROC:PKG_HD.P_AUDIT_CONCLUDING","Migrate to IAS_ZTBL core or dedicated history module"
"T_FRPT_SECTION_MASTER","Confirmed Active","Referenced by DBConnection methods used by active controllers and/or by called procedures.","PROC:PKG_FRPT.P_GET_REPORT_OVERVIEW; PROC:PKG_FRPT.P_GET_NARRATIVE_SECTIONS; PROC:PKG_FRPT.P_GET_PDF_SECTIONS","Migrate to IAS_ZTBL core or dedicated history module"
"T_FRPT_STAFF_SNAPSHOT","Confirmed Active","Referenced by DBConnection methods used by active controllers and/or by called procedures.","PROC:PKG_FRPT.P_GET_STAFF_SNAPSHOT; PROC:PKG_FRPT.P_SAVE_STAFF_SNAPSHOT; PROC:PKG_FRPT.P_FINALIZE_REPORT; PROC:PKG_FRPT.P_GET_PDF_STAFF; PROC:PKG_HD.P_AUDIT_CONCLUDING; PROC:PKG_FRPT.P_GET_MAN_STAFF_SNAPSHOT; PROC:PKG_FRPT.P_GET_MAN_EXEC_SUMMARY","Migrate to IAS_ZTBL core or dedicated history module"
"T_FRPT_STAFF_SNAPSHOT_OLD","Likely Obsolete","Legacy/old naming with no active code reference found.","","Exclude from IAS_ZTBL core; retain only for legacy read-only migration archive if needed"
"T_FRPT_TEXT_BLOCKS","Confirmed Active","Referenced by DBConnection methods used by active controllers and/or by called procedures.","PROC:PKG_FRPT.P_GET_REPORT_OVERVIEW; PROC:PKG_FRPT.P_GET_NARRATIVE_SECTIONS; PROC:PKG_FRPT.P_SAVE_TEXT_BLOCK; PROC:PKG_FRPT.P_GET_PDF_SECTIONS; PROC:PKG_FRPT.P_GET_AUDIT_COVER; PROC:PKG_FRPT.P_GET_MAN_OBJECTIVE_SCOPE; PROC:PKG_FRPT.P_GET_MAN_EXEC_SUMMARY","Migrate to IAS_ZTBL core or dedicated history module"
"T_GROUP_RIGHTS","Confirmed Active","Referenced by DBConnection methods used by active controllers and/or by called procedures.","PROC:PKG_AD.P_UPDATE_NEW_USER; PROC:PKG_AD.P_GET_USER_ROLE_TYPE; PROC:PKG_AD.P_GET_HR_DESIGNATION_RIGHT; PROC:PKG_AD.P_ADD_HR_DESIGNATION_RIGHT; PROC:PKG_AD.P_UPDATE_HR_DESIGNATION_RIGHT","Migrate to IAS_ZTBL core or dedicated history module"
"T_GROUP_RIGHTS_BACKUP","Backup / Temp / Archive Only","Naming pattern indicates temporary, backup, archive, or system-generated support object and no active code reference was found.","","Exclude from IAS_ZTBL core; preserve only outside future operational schema"
"T_GROUPS","Confirmed Active","Referenced by DBConnection methods used by active controllers and/or by called procedures.","PROC:PKG_AD.P_GETGROUPS; PROC:PKG_AD.P_ADDGROUP; PROC:PKG_AD.P_GROUP_UPDATE; PROC:PKG_AD.P_GET_ALLUSERS; PROC:PKG_AD.P_GET_USER_ROLE_TYPE; PROC:PKG_AD.P_GET_ROLES_FOR_COMPLIANCE_FLOW; PROC:PKG_AD.P_GET_ENTITY_TYPE_COMPLIANCE_FLOW; PROC:PKG_AD.P_ADD_HR_DESIGNATION_RIGHT; PROC:PKG_AD.P_UPDATE_HR_DESIGNATION_RIGHT; PROC:PKG_AD.P_GET_USER_ENTITIES; PROC:PKG_AE.P_SUBMITPOSTAUDITCOMPLIANCE; PROC:PKG_AE.P_SUBMITPOSTAUDITCOMPLIANCE_REVIEW","Migrate to IAS_ZTBL core or dedicated history module"
"T_HD_ACTION_LOG","Confirmed Active","Referenced by DBConnection methods used by active controllers and/or by called procedures.","PROC:PKG_HD.P_GET_REQUEST_HISTORY","Migrate to IAS_ZTBL core or dedicated history module"
"T_HD_ACTION_REQUEST","Confirmed Active","Referenced by DBConnection methods used by active controllers and/or by called procedures.","PROC:PKG_HD.P_REQUEST_DELETE_OBSERVATION; PROC:PKG_HD.P_REQUEST_DELETE_RESPONSE; PROC:PKG_HD.P_REQUEST_REVERSE; PROC:PKG_HD.P_APPROVE_REQUEST; PROC:PKG_HD.P_REJECT_REQUEST; PROC:PKG_HD.P_GET_REQUESTS","Migrate to IAS_ZTBL core or dedicated history module"
"T_HD_ACTION_REQUEST_SNAPSHOT","Low-Confidence / Needs Verification","No active DBConnection or mapped procedure reference found; could still be used by views, triggers, or unmanaged reporting paths.","","Do not exclude yet; verify via view/trigger/report migration analysis"
"T_HD_SBP_OBS_RESPONSE","Confirmed Active","Referenced by DBConnection methods used by active controllers and/or by called procedures.","PROC:PKG_HD.P_INSERT_SBP_RESPONSE; PROC:PKG_HD.P_UPDATE_SBP_RESPONSE; PROC:PKG_HD.P_GET_SBP_REGISTER; PROC:PKG_HD.P_GET_SBP_HISTORY; PROC:PKG_HD.P_REQUEST_DELETE_RESPONSE","Migrate to IAS_ZTBL core or dedicated history module"
"T_HD_SBP_OBS_TYPES","Confirmed Active","Referenced by DBConnection methods used by active controllers and/or by called procedures.","PROC:PKG_HD.P_GET_SBP_OBS_TYPES","Migrate to IAS_ZTBL core or dedicated history module"
"T_HD_SBP_OBSERVATION","Confirmed Active","Referenced by DBConnection methods used by active controllers and/or by called procedures.","PROC:PKG_HD.P_INSERT_SBP_OBSERVATION; PROC:PKG_HD.P_UPDATE_SBP_RESPONSE; PROC:PKG_HD.P_GET_SBP_REGISTER; PROC:PKG_HD.P_UPDATE_SBP_OBSERVATION; PROC:PKG_HD.P_GET_SBP_HISTORY; PROC:PKG_HD.P_REQUEST_DELETE_OBSERVATION","Migrate to IAS_ZTBL core or dedicated history module"
"T_HD_SBP_SECURE_ACCESS","Confirmed Active","Referenced by DBConnection methods used by active controllers and/or by called procedures.","PROC:PKG_HD.P_VALIDATE_SBP_PASSWORD; PROC:PKG_HD.P_UPDATE_CAD_PASSWROD","Migrate to IAS_ZTBL core or dedicated history module"
"T_HO_UNITS","Low-Confidence / Needs Verification","No active DBConnection or mapped procedure reference found; could still be used by views, triggers, or unmanaged reporting paths.","","Do not exclude yet; verify via view/trigger/report migration analysis"
"T_HR_DESIGNATIONS","Confirmed Active","Referenced by DBConnection methods used by active controllers and/or by called procedures.","PROC:PKG_AD.P_GETROLERESPONSIBILITIES; PROC:PKG_AD.P_GETRISKPROCESSTRANSACTIONS; PROC:PKG_AD.P_GET_UPDATED_CHECKLIST_FOR_REVIEW; PROC:PKG_AD.P_ADD_HR_DESIGNATION_RIGHT; PROC:PKG_AD.P_UPDATE_HR_DESIGNATION_RIGHT; PROC:PKG_FAD.P_GET_ROLE_RESPONSIBLE; PROC:PKG_FAD.P_GET_SETTLED_PARA_DETAILS_PARA_COMPLIANCE","Migrate to IAS_ZTBL core or dedicated history module"
"T_IAS_VERSION_HISTORY","Confirmed Active","Referenced by DBConnection methods used by active controllers and/or by called procedures.","PROC:PKG_AD.P_GET_VERSION_HISTORY; PROC:PKG_AD.P_ADD_VERSION_HISTORY; PROC:PKG_AD.P_UPDATE_VERSION_HISTORY","Migrate to IAS_ZTBL core or dedicated history module"
"T_INS_COMPLAINTANT_INFO","Low-Confidence / Needs Verification","No active DBConnection or mapped procedure reference found; could still be used by views, triggers, or unmanaged reporting paths.","","Do not exclude yet; verify via view/trigger/report migration analysis"
"T_INS_COMPLAINTS","Low-Confidence / Needs Verification","No active DBConnection or mapped procedure reference found; could still be used by views, triggers, or unmanaged reporting paths.","","Do not exclude yet; verify via view/trigger/report migration analysis"
"T_INS_COMPLAINTS_ASSIGNED_TO","Low-Confidence / Needs Verification","No active DBConnection or mapped procedure reference found; could still be used by views, triggers, or unmanaged reporting paths.","","Do not exclude yet; verify via view/trigger/report migration analysis"
"T_INS_COMPLAINTS_CONTENT","Low-Confidence / Needs Verification","No active DBConnection or mapped procedure reference found; could still be used by views, triggers, or unmanaged reporting paths.","","Do not exclude yet; verify via view/trigger/report migration analysis"
"T_INS_COMPLAINTS_CONTENT_EVIDENCE","Low-Confidence / Needs Verification","No active DBConnection or mapped procedure reference found; could still be used by views, triggers, or unmanaged reporting paths.","","Do not exclude yet; verify via view/trigger/report migration analysis"
"T_INS_COMPLAINTS_DETAILS","Low-Confidence / Needs Verification","No active DBConnection or mapped procedure reference found; could still be used by views, triggers, or unmanaged reporting paths.","","Do not exclude yet; verify via view/trigger/report migration analysis"
"T_INS_COMPLAINTS_INQUIRY_ATTENDANCE","Low-Confidence / Needs Verification","No active DBConnection or mapped procedure reference found; could still be used by views, triggers, or unmanaged reporting paths.","","Do not exclude yet; verify via view/trigger/report migration analysis"
"T_INS_COMPLAINTS_INQUIRY_FINDINGS","Low-Confidence / Needs Verification","No active DBConnection or mapped procedure reference found; could still be used by views, triggers, or unmanaged reporting paths.","","Do not exclude yet; verify via view/trigger/report migration analysis"
"T_INS_COMPLAINTS_INQUIRY_JOINING","Low-Confidence / Needs Verification","No active DBConnection or mapped procedure reference found; could still be used by views, triggers, or unmanaged reporting paths.","","Do not exclude yet; verify via view/trigger/report migration analysis"
"T_INS_COMPLAINTS_INQUIRY_PREAMBLE","Low-Confidence / Needs Verification","No active DBConnection or mapped procedure reference found; could still be used by views, triggers, or unmanaged reporting paths.","","Do not exclude yet; verify via view/trigger/report migration analysis"
"T_INS_COMPLAINTS_INQUIRY_RECORD","Low-Confidence / Needs Verification","No active DBConnection or mapped procedure reference found; could still be used by views, triggers, or unmanaged reporting paths.","","Do not exclude yet; verify via view/trigger/report migration analysis"
"T_INS_COMPLAINTS_INQUIRY_SCHDULE","Low-Confidence / Needs Verification","No active DBConnection or mapped procedure reference found; could still be used by views, triggers, or unmanaged reporting paths.","","Do not exclude yet; verify via view/trigger/report migration analysis"
"T_INS_COMPLAINTS_NATURE","Low-Confidence / Needs Verification","No active DBConnection or mapped procedure reference found; could still be used by views, triggers, or unmanaged reporting paths.","","Do not exclude yet; verify via view/trigger/report migration analysis"
"T_INS_COMPLAINTS_SOURCE","Low-Confidence / Needs Verification","No active DBConnection or mapped procedure reference found; could still be used by views, triggers, or unmanaged reporting paths.","","Do not exclude yet; verify via view/trigger/report migration analysis"
"T_INS_COMPLAINTS_TYPE","Low-Confidence / Needs Verification","No active DBConnection or mapped procedure reference found; could still be used by views, triggers, or unmanaged reporting paths.","","Do not exclude yet; verify via view/trigger/report migration analysis"
"T_LIKE","Low-Confidence / Needs Verification","No active DBConnection or mapped procedure reference found; could still be used by views, triggers, or unmanaged reporting paths.","","Do not exclude yet; verify via view/trigger/report migration analysis"
"T_MANUAL_INDEX","Confirmed Active","Referenced by DBConnection methods used by active controllers and/or by called procedures.","DBConnection:GetManualSections; DBConnection:GetManualChapters; DBConnection:GetManualIndexByChapter; PROC:PKG_FAD.P_GET_MANUAL_SECTIONS; PROC:PKG_FAD.P_GET_MANUAL_CHAPTERS","Migrate to IAS_ZTBL core or dedicated history module"
"T_MANUAL_INDEX_BKP","Backup / Temp / Archive Only","Naming pattern indicates temporary, backup, archive, or system-generated support object and no active code reference was found.","","Exclude from IAS_ZTBL core; preserve only outside future operational schema"
"T_MANUAL_MASTER","Confirmed Active","Referenced by DBConnection methods used by active controllers and/or by called procedures.","DBConnection:GetManualMaster; PROC:PKG_FAD.P_GET_MANUAL_MASTER","Migrate to IAS_ZTBL core or dedicated history module"
"T_MENU","Confirmed Active","Referenced by DBConnection methods used by active controllers and/or by called procedures.","PROC:PKG_AD.P_GETALLTOPMENUS; PROC:PKG_AD.P_GET_ALL_MENU; PROC:PKG_AD.P_GET_ALL_PAGES; PROC:PKG_LG.P_GETTOPMENUS","Migrate to IAS_ZTBL core or dedicated history module"
"T_MENU_PAGES","Confirmed Active","Referenced by DBConnection methods used by active controllers and/or by called procedures.","PROC:PKG_AD.P_GETALLMENUPAGES; PROC:PKG_AD.P_GETASSIGNEDMENUPAGES; PROC:PKG_AD.P_UPDATEALLMENUPAGES; PROC:PKG_AD.P_GET_ALL_PAGES; PROC:PKG_AD.P_ADD_NEW_PAGE; PROC:PKG_AD.P_UPDATE_PAGE; PROC:PKG_AD.P_GET_ROLE_DASHBOARD_PAGES; PROC:PKG_AD.P_GET_ROLE_DASHBOARD_CONFIG; PROC:PKG_AD.P_GET_DASHBOARD_QUICK_LINKS; PROC:PKG_LG.P_GETTOPMENUS; PROC:PKG_LG.P_GETTOPMENUPAGES; PROC:PKG_RPT.P_GET_ACTIVITY_LOG","Migrate to IAS_ZTBL core or dedicated history module"
"T_MENU_PAGES_BKP","Backup / Temp / Archive Only","Naming pattern indicates temporary, backup, archive, or system-generated support object and no active code reference was found.","","Exclude from IAS_ZTBL core; preserve only outside future operational schema"
"T_MENU_PAGES_GROUPMAP","Confirmed Active","Referenced by DBConnection methods used by active controllers and/or by called procedures.","PROC:PKG_AD.P_GETASSIGNEDMENUPAGES; PROC:PKG_AD.P_ADDGROUPMENUITEMSASSIGNMENT; PROC:PKG_AD.P_REMOVEGROUPMENUITEMSASSIGNMENT; PROC:PKG_LG.P_GETTOPMENUS; PROC:PKG_LG.P_GETTOPMENUPAGES; PROC:PKG_RPT.R_GROUP_WISE_PAGES","Migrate to IAS_ZTBL core or dedicated history module"
"T_MENU_SUB","Confirmed Active","Referenced by DBConnection methods used by active controllers and/or by called procedures.","PROC:PKG_AD.P_GET_SUB_MENUS; PROC:PKG_AD.P_ADD_NEW_SUB_MENU; PROC:PKG_AD.P_UPDATE_SUB_MENU; PROC:PKG_AD.P_GET_ALL_PAGES; PROC:PKG_LG.P_GETTOPMENUPAGES","Migrate to IAS_ZTBL core or dedicated history module"
"T_OBSERVATION_REFERENCE_LINK","Low-Confidence / Needs Verification","No active DBConnection or mapped procedure reference found; could still be used by views, triggers, or unmanaged reporting paths.","","Do not exclude yet; verify via view/trigger/report migration analysis"
"T_PAGE_COM_ROLE","Low-Confidence / Needs Verification","No active DBConnection or mapped procedure reference found; could still be used by views, triggers, or unmanaged reporting paths.","","Do not exclude yet; verify via view/trigger/report migration analysis"
"T_R_ACTIVITY","Confirmed Active","Referenced by DBConnection methods used by active controllers and/or by called procedures.","PROC:PKG_AR.P_GETRISKACTIVITIES","Migrate to IAS_ZTBL core or dedicated history module"
"T_R_GROUP","Confirmed Active","Referenced by DBConnection methods used by active controllers and/or by called procedures.","PROC:PKG_AD.P_ADD_BRANCH_RISK_RATING; PROC:PKG_AD.P_GET_TRADITIONAL_RISK_RATING; PROC:PKG_AR.P_GETRISKGROUP; PROC:PKG_AR.P_GETRISKSUBGROUP","Migrate to IAS_ZTBL core or dedicated history module"
"T_R_SUB_GROUP","Confirmed Active","Referenced by DBConnection methods used by active controllers and/or by called procedures.","PROC:PKG_AD.P_GETCONTROLVIOLATIONS; PROC:PKG_AD.P_GETRISKPROCESSTRANSACTIONS; PROC:PKG_AD.P_GET_UPDATED_CHECKLIST_FOR_REVIEW; PROC:PKG_AD.P_ADD_BRANCH_RISK_RATING; PROC:PKG_AD.P_GET_TRADITIONAL_RISK_RATING; PROC:PKG_AR.P_GETRISKSUBGROUP; PROC:PKG_AR.P_GETRISKACTIVITIES; PROC:PKG_AR.P_GETAUDITCHECKLISTDETAILS; PROC:PKG_FAD.P_GET_VIOLATIONS","Migrate to IAS_ZTBL core or dedicated history module"
"T_REFERENCE_MASTER","Low-Confidence / Needs Verification","No active DBConnection or mapped procedure reference found; could still be used by views, triggers, or unmanaged reporting paths.","","Do not exclude yet; verify via view/trigger/report migration analysis"
