"RowNo","Owner","TableName","ColumnId","ColumnName","DataType","DataLength","Nullable","ConstraintName","ConstraintDesc","TriggerName","TriggeringEvent","TriggerStatus"
"195","ZTBLAIS_PROD","AIS_T_AU_POST_COMPLIANCE_HISTORY_BACKUP","2","COM_ID","NUMBER","22","Y",,,,,
"196","ZTBLAIS_PROD","AIS_T_AU_POST_COMPLIANCE_HISTORY_BACKUP","3","COM_CYCLE","NUMBER","22","Y",,,,,
"197","ZTBLAIS_PROD","AIS_T_AU_POST_COMPLIANCE_HISTORY_BACKUP","4","COM_STATUS","NUMBER","22","Y",,,,,
"198","ZTBLAIS_PROD","AIS_T_AU_POST_COMPLIANCE_HISTORY_BACKUP","5","COM_STAGE","NUMBER","22","Y",,,,,
"199","ZTBLAIS_PROD","AIS_T_AU_POST_COMPLIANCE_HISTORY_BACKUP","6","COMMENT_BY_ROLE","VARCHAR2","500","Y",,,,,
"200","ZTBLAIS_PROD","AIS_T_AU_POST_COMPLIANCE_HISTORY_BACKUP","7","COMMENT_BY_PPNO","NUMBER","22","Y",,,,,
"201","ZTBLAIS_PROD","AIS_T_AU_POST_COMPLIANCE_HISTORY_BACKUP","8","COMMENT_ON","DATE","7","Y",,,,,
"202","ZTBLAIS_PROD","AIS_T_AU_POST_COMPLIANCE_HISTORY_BACKUP","9","COMMENTS","VARCHAR2","1000","Y",,,,,
"203","ZTBLAIS_PROD","AIS_T_AU_POST_COMPLIANCE_HISTORY_BACKUP","10","COM_FLOW","VARCHAR2","2","Y",,,,,
"204","ZTBLAIS_PROD","AIS_T_AU_POST_COMPLIANCE_HISTORY_DIFF_AIS_COM","1","HIST_ID","NUMBER","22","Y",,,,,
"205","ZTBLAIS_PROD","AIS_T_AU_POST_COMPLIANCE_HISTORY_DIFF_AIS_COM","2","COM_ID","NUMBER","22","Y",,,,,
"206","ZTBLAIS_PROD","AIS_T_AU_POST_COMPLIANCE_HISTORY_DIFF_AIS_COM","3","COM_CYCLE","NUMBER","22","Y",,,,,
"207","ZTBLAIS_PROD","AIS_T_AU_POST_COMPLIANCE_HISTORY_DIFF_AIS_COM","4","COM_STATUS","NUMBER","22","Y",,,,,
"208","ZTBLAIS_PROD","AIS_T_AU_POST_COMPLIANCE_HISTORY_DIFF_AIS_COM","5","COM_STAGE","NUMBER","22","Y",,,,,
"209","ZTBLAIS_PROD","AIS_T_AU_POST_COMPLIANCE_HISTORY_DIFF_AIS_COM","6","COMMENT_BY_ROLE","VARCHAR2","500","Y",,,,,
"210","ZTBLAIS_PROD","AIS_T_AU_POST_COMPLIANCE_HISTORY_DIFF_AIS_COM","7","COMMENT_BY_PPNO","NUMBER","22","Y",,,,,
"211","ZTBLAIS_PROD","AIS_T_AU_POST_COMPLIANCE_HISTORY_DIFF_AIS_COM","8","COMMENT_ON","DATE","7","Y",,,,,
"212","ZTBLAIS_PROD","AIS_T_AU_POST_COMPLIANCE_HISTORY_DIFF_AIS_COM","9","COMMENTS","VARCHAR2","1000","Y",,,,,
"213","ZTBLAIS_PROD","AIS_T_AU_POST_COMPLIANCE_HISTORY_DIFF_AIS_COM","10","COM_FLOW","VARCHAR2","2","Y",,,,,
"214","ZTBLAIS_PROD","AIS_T_AU_POST_COMPLIANCE_SETTELED_ON_DIFF","1","COM_ID","NUMBER","22","Y",,,,,
"215","ZTBLAIS_PROD","AIS_T_AU_POST_COMPLIANCE_SETTELED_ON_DIFF","2","OLD_PARA_ID","NUMBER","22","Y",,,,,
"216","ZTBLAIS_PROD","AIS_T_AU_POST_COMPLIANCE_SETTELED_ON_DIFF","3","NEW_PARA_ID","NUMBER","22","Y",,,,,
"217","ZTBLAIS_PROD","AIS_T_AU_POST_COMPLIANCE_SETTELED_ON_DIFF","4","AUDIT_PERIOD","VARCHAR2","500","Y",,,,,
"218","ZTBLAIS_PROD","AIS_T_AU_POST_COMPLIANCE_SETTELED_ON_DIFF","5","ENTITY_ID","NUMBER","22","Y",,,,,
"219","ZTBLAIS_PROD","AIS_T_AU_POST_COMPLIANCE_SETTELED_ON_DIFF","6","ENTITY_CODE","NUMBER","22","Y",,,,,
"220","ZTBLAIS_PROD","AIS_T_AU_POST_COMPLIANCE_SETTELED_ON_DIFF","7","AUDITED_BY","NUMBER","22","Y",,,,,
"221","ZTBLAIS_PROD","AIS_T_AU_POST_COMPLIANCE_SETTELED_ON_DIFF","8","ENTITY_TYPE_ID","NUMBER","22","Y",,,,,
"222","ZTBLAIS_PROD","AIS_T_AU_POST_COMPLIANCE_SETTELED_ON_DIFF","9","COM_CYCLE","NUMBER","22","Y",,,,,
"223","ZTBLAIS_PROD","AIS_T_AU_POST_COMPLIANCE_SETTELED_ON_DIFF","10","COM_STATUS","NUMBER","22","Y",,,,,
"224","ZTBLAIS_PROD","AIS_T_AU_POST_COMPLIANCE_SETTELED_ON_DIFF","11","COM_STAGE","NUMBER","22","Y",,,,,
"225","ZTBLAIS_PROD","AIS_T_AU_POST_COMPLIANCE_SETTELED_ON_DIFF","12","PARA_STATUS","NUMBER","22","Y",,,,,
"226","ZTBLAIS_PROD","AIS_T_AU_POST_COMPLIANCE_SETTELED_ON_DIFF","13","PARA_NO","VARCHAR2","500","Y",,,,,
"227","ZTBLAIS_PROD","AIS_T_AU_POST_COMPLIANCE_SETTELED_ON_DIFF","14","GIST_OF_PARAS","VARCHAR2","4000","Y",,,,,
"228","ZTBLAIS_PROD","AIS_T_AU_POST_COMPLIANCE_SETTELED_ON_DIFF","15","SETTELED_ON","DATE","7","Y",,,,,
"229","ZTBLAIS_PROD","AIS_T_AU_POST_COMPLIANCE_SETTELED_ON_DIFF","16","SETTELED_BY","NUMBER","22","Y",,,,,
"230","ZTBLAIS_PROD","AIS_T_AU_POST_COMPLIANCE_SETTELED_ON_DIFF","17","IND","VARCHAR2","500","Y",,,,,
"231","ZTBLAIS_PROD","AIS_T_AU_POST_COMPLIANCE_SETTELED_ON_DIFF","18","PARA_ADDED_ON","DATE","7","Y",,,,,
"232","ZTBLAIS_PROD","AIS_T_AU_POST_COMPLIANCE_SETTELED_ON_DIFF","19","CAU_STATUS","NUMBER","22","Y",,,,,
"233","ZTBLAIS_PROD","AIS_T_AU_POST_COMPLIANCE_SETTELED_ON_DIFF","20","CAU_ASSIGNED_ENT_ID","NUMBER","22","Y",,,,,
"234","ZTBLAIS_PROD","AIS_T_AU_POST_COMPLIANCE_SETTELED_ON_DIFF","21","BR_RESPONSE_BY","NUMBER","22","Y",,,,,
"235","ZTBLAIS_PROD","AIS_T_AU_POST_COMPLIANCE_SETTELED_ON_DIFF","22","BR_RESPONSE_ON","DATE","7","Y",,,,,
"236","ZTBLAIS_PROD","AIS_T_AU_POST_COMPLIANCE_SETTELED_ON_DIFF","23","CAU_ASSIGNED_BY","NUMBER","22","Y",,,,,
"237","ZTBLAIS_PROD","AIS_T_AU_POST_COMPLIANCE_SETTELED_ON_DIFF","24","CAU_ASSIGNED_ON","DATE","7","Y",,,,,
"238","ZTBLAIS_PROD","AIS_T_AU_POST_COMPLIANCE_SETTELED_ON_DIFF","25","SETTLEMENT_COM_REVIEWED_BY","NUMBER","22","Y",,,,,
"239","ZTBLAIS_PROD","AIS_T_AU_POST_COMPLIANCE_SETTELED_ON_DIFF","26","SETTLEMENT_COM_REVIEWED_ON","DATE","7","Y",,,,,
"240","ZTBLAIS_PROD","AIS_T_AU_POST_COMPLIANCE_SETTELED_ON_DIFF","27","RISK","NUMBER","22","Y",,,,,
"241","ZTBLAIS_PROD","AIS_T_AU_POST_COMPLIANCE_TEXT","1","C_TXT_ID","NUMBER","22","Y",,,,,
"242","ZTBLAIS_PROD","AIS_T_AU_POST_COMPLIANCE_TEXT","2","COM_ID","NUMBER","22","Y",,,,,
"243","ZTBLAIS_PROD","AIS_T_AU_POST_COMPLIANCE_TEXT","3","REPLY","NCLOB","4000","Y",,,,,
"244","ZTBLAIS_PROD","AIS_T_AU_POST_COMPLIANCE_TEXT","4","COM_CYCLE","NUMBER","22","Y",,,,,
"245","ZTBLAIS_PROD","AIS_T_AU_POST_COMPLIANCE_TEXT","5","STATUS","CHAR","2","Y",,,,,
"246","ZTBLAIS_PROD","AIS_T_AU_POST_COMPLIANCE_TEXT_BACKUP","1","C_TXT_ID","NUMBER","22","Y",,,,,
"247","ZTBLAIS_PROD","AIS_T_AU_POST_COMPLIANCE_TEXT_BACKUP","2","COM_ID","NUMBER","22","Y",,,,,
"248","ZTBLAIS_PROD","AIS_T_AU_POST_COMPLIANCE_TEXT_BACKUP","3","REPLY","NCLOB","4000","Y",,,,,
"249","ZTBLAIS_PROD","AIS_T_AU_POST_COMPLIANCE_TEXT_BACKUP","4","COM_CYCLE","NUMBER","22","Y",,,,,
"250","ZTBLAIS_PROD","AIS_T_AU_POST_COMPLIANCE_TEXT_BACKUP","5","STATUS","CHAR","2","Y",,,,,
"251","ZTBLAIS_PROD","AIS_T_AU_POST_COMPLIANCE_TEXT_CAU","1","C_TXT_ID","NUMBER","22","Y",,,,,
"252","ZTBLAIS_PROD","AIS_T_AU_POST_COMPLIANCE_TEXT_CAU","2","COM_ID","NUMBER","22","Y",,,,,
"253","ZTBLAIS_PROD","AIS_T_AU_POST_COMPLIANCE_TEXT_CAU","3","REPLY","NCLOB","4000","Y",,,,,
"254","ZTBLAIS_PROD","AIS_T_AU_POST_COMPLIANCE_TEXT_CAU","4","CAU_INSTRUCTIONS","VARCHAR2","500","Y",,,,,
"255","ZTBLAIS_PROD","AIS_T_AU_POST_COMPLIANCE_TEXT_CAU","5","STATUS","CHAR","2","Y",,,,,
"256","ZTBLAIS_PROD","AIS_T_PARA_STATUS_CHANGE_LOG","1","LOG_ID","NUMBER","22","N","SYS_C001092704","CHECK",,,
"257","ZTBLAIS_PROD","AIS_T_PARA_STATUS_CHANGE_LOG","1","LOG_ID","NUMBER","22","N","SYS_C001093251","PRIMARY KEY",,,
"258","ZTBLAIS_PROD","AIS_T_PARA_STATUS_CHANGE_LOG","2","COM_ID","NUMBER","22","N","FK_LOG_COM","FOREIGN KEY",,,
"259","ZTBLAIS_PROD","AIS_T_PARA_STATUS_CHANGE_LOG","2","COM_ID","NUMBER","22","N","SYS_C001092705","CHECK",,,
"260","ZTBLAIS_PROD","AIS_T_PARA_STATUS_CHANGE_LOG","3","OLD_STATUS","NUMBER","22","N","SYS_C001092706","CHECK",,,
"261","ZTBLAIS_PROD","AIS_T_PARA_STATUS_CHANGE_LOG","4","NEW_STATUS","NUMBER","22","N","SYS_C001092707","CHECK",,,
"262","ZTBLAIS_PROD","AIS_T_PARA_STATUS_CHANGE_LOG","5","MAKER_REMARKS","VARCHAR2","1000","N","SYS_C001092708","CHECK",,,
"263","ZTBLAIS_PROD","AIS_T_PARA_STATUS_CHANGE_LOG","6","AUTHORIZER_REMARKS","VARCHAR2","1000","Y",,,,,
"264","ZTBLAIS_PROD","AIS_T_PARA_STATUS_CHANGE_LOG","7","CHANGED_BY","NUMBER","22","N","SYS_C001092709","CHECK",,,
"265","ZTBLAIS_PROD","AIS_T_PARA_STATUS_CHANGE_LOG","8","CHANGED_ON","DATE","7","N","SYS_C001092710","CHECK",,,
"266","ZTBLAIS_PROD","AIS_T_PARA_STATUS_CHANGE_LOG","9","AUTHORIZED_BY","NUMBER","22","Y",,,,,
"267","ZTBLAIS_PROD","AIS_T_PARA_STATUS_CHANGE_LOG","10","AUTHORIZED_ON","DATE","7","Y",,,,,
"268","ZTBLAIS_PROD","AIS_T_PARA_STATUS_CHANGE_LOG","11","ACTION_STATUS","VARCHAR2","20","Y","SYS_C001093252","CHECK",,,
"269","ZTBLAIS_PROD","ATTACHMENTSOURCES","1","ATTACHMENTID","NUMBER","22","N","SYS_C001092735","CHECK",,,
"270","ZTBLAIS_PROD","ATTACHMENTSOURCES","1","ATTACHMENTID","NUMBER","22","N","SYS_C001093277","PRIMARY KEY",,,
"271","ZTBLAIS_PROD","ATTACHMENTSOURCES","2","EVENTID","NUMBER","22","N","FK_ATTACHMENTSOURCES_EVENTS","FOREIGN KEY",,,
"272","ZTBLAIS_PROD","ATTACHMENTSOURCES","2","EVENTID","NUMBER","22","N","SYS_C001092736","CHECK",,,
"273","ZTBLAIS_PROD","ATTACHMENTSOURCES","3","SOURCETYPE","VARCHAR2","50","N","SYS_C001092737","CHECK",,,
"274","ZTBLAIS_PROD","ATTACHMENTSOURCES","4","SOURCEREF","VARCHAR2","200","N","SYS_C001092738","CHECK",,,
"275","ZTBLAIS_PROD","ATTACHMENTSOURCES","5","FILENAMEPATTERN","VARCHAR2","200","Y",,,,,
"276","ZTBLAIS_PROD","ATTACHMENTSOURCES","6","ASINLINEHTML","NUMBER","22","N","SYS_C001092739","CHECK",,,
"277","ZTBLAIS_PROD","CFO_LOAN_PORTFOLIO_MOVE_CAT","1","FORMONTH","DATE","7","Y",,,,,
"278","ZTBLAIS_PROD","CFO_LOAN_PORTFOLIO_MOVE_CAT","2","LOAN_CATEGORY","CHAR","11","Y",,,,,
"279","ZTBLAIS_PROD","CFO_LOAN_PORTFOLIO_MOVE_CAT","3","ACC_STATUS","VARCHAR2","100","Y",,,,,
"280","ZTBLAIS_PROD","CFO_LOAN_PORTFOLIO_MOVE_CAT","4","PR_O","NUMBER","22","Y",,,,,
"281","ZTBLAIS_PROD","CFO_LOAN_PORTFOLIO_MOVE_CAT","5","MRK_O","NUMBER","22","Y",,,,,
"282","ZTBLAIS_PROD","CFO_LOAN_PORTFOLIO_MOVE_CAT","6","PR_TRANSFER_IN","NUMBER","22","Y",,,,,
"283","ZTBLAIS_PROD","CFO_LOAN_PORTFOLIO_MOVE_CAT","7","MRK_TRANSFER_IN","NUMBER","22","Y",,,,,
"284","ZTBLAIS_PROD","CFO_LOAN_PORTFOLIO_MOVE_CAT","8","PR_TRANSFER_OUT","NUMBER","22","Y",,,,,
"285","ZTBLAIS_PROD","CFO_LOAN_PORTFOLIO_MOVE_CAT","9","MRK_TRANSFER_OUT","NUMBER","22","Y",,,,,
"286","ZTBLAIS_PROD","CFO_LOAN_PORTFOLIO_MOVE_CAT","10","PR_DISBURSED","NUMBER","22","Y",,,,,
"287","ZTBLAIS_PROD","CFO_LOAN_PORTFOLIO_MOVE_CAT","11","MRK_DISBURSED_EOM","NUMBER","22","Y",,,,,
"288","ZTBLAIS_PROD","CFO_LOAN_PORTFOLIO_MOVE_CAT","12","PR_ADJUSTED","NUMBER","22","Y",,,,,
"289","ZTBLAIS_PROD","CFO_LOAN_PORTFOLIO_MOVE_CAT","13","MRK_ADJUSTED","NUMBER","22","Y",,,,,
"290","ZTBLAIS_PROD","CFO_LOAN_PORTFOLIO_MOVE_CAT","14","MRK_ADD_EXISTING","NUMBER","22","Y",,,,,
"291","ZTBLAIS_PROD","CFO_LOAN_PORTFOLIO_MOVE_CAT","15","PR_CL_MON","NUMBER","22","Y",,,,,
"292","ZTBLAIS_PROD","CFO_LOAN_PORTFOLIO_MOVE_CAT","16","PR_CL_NET","NUMBER","22","Y",,,,,
"293","ZTBLAIS_PROD","CFO_LOAN_PORTFOLIO_MOVE_CAT","17","MRK_CL_MON","NUMBER","22","Y",,,,,
"294","ZTBLAIS_PROD","CFO_LOAN_PORTFOLIO_MOVE_CAT","18","MRK_CL_NET","NUMBER","22","Y",,,,,
"295","ZTBLAIS_PROD","CFO_LOAN_PORTFOLIO_MOVE_CAT","19","PR_WRT_OFF","NUMBER","22","Y",,,,,
"296","ZTBLAIS_PROD","CFO_LOAN_PORTFOLIO_MOVE_CAT","20","MRK_WRT_OFF","NUMBER","22","Y",,,,,
"297","ZTBLAIS_PROD","CFO_LOAN_PORTFOLIO_MOVE_CAT","21","DISB_STATUSID","NUMBER","22","Y",,,,,
"298","ZTBLAIS_PROD","DR$IDX_TEXT$I","1","TOKEN_TEXT","VARCHAR2","255","N","SYS_C001093333","CHECK",,,
"299","ZTBLAIS_PROD","DR$IDX_TEXT$I","2","TOKEN_TYPE","NUMBER","22","N","SYS_C001093334","CHECK",,,
"300","ZTBLAIS_PROD","DR$IDX_TEXT$I","3","TOKEN_FIRST","NUMBER","22","N","SYS_C001093335","CHECK",,,
"301","ZTBLAIS_PROD","DR$IDX_TEXT$I","4","TOKEN_LAST","NUMBER","22","N","SYS_C001093336","CHECK",,,
"302","ZTBLAIS_PROD","DR$IDX_TEXT$I","5","TOKEN_COUNT","NUMBER","22","N","SYS_C001093337","CHECK",,,
"303","ZTBLAIS_PROD","DR$IDX_TEXT$I","6","TOKEN_INFO","BLOB","4000","Y",,,,,
"304","ZTBLAIS_PROD","DR$IDX_TEXT$K","1","DOCID","NUMBER","22","Y",,,,,
"305","ZTBLAIS_PROD","DR$IDX_TEXT$K","2","TEXTKEY","ROWID","10","Y",,,,,
"306","ZTBLAIS_PROD","DR$IDX_TEXT$N","1","NLT_DOCID","NUMBER","22","N","SYS_IOT_TOP_3217910","PRIMARY KEY",,,
"307","ZTBLAIS_PROD","DR$IDX_TEXT$N","2","NLT_MARK","CHAR","1","N","SYS_C001093338","CHECK",,,
"308","ZTBLAIS_PROD","DR$IDX_TEXT$U","1","RID","ROWID","10","N","SYS_C001093340","PRIMARY KEY",,,
"309","ZTBLAIS_PROD","DR$TEXT_INDEX$I","1","TOKEN_TEXT","VARCHAR2","255","N","SYS_C001093341","CHECK",,,
"310","ZTBLAIS_PROD","DR$TEXT_INDEX$I","2","TOKEN_TYPE","NUMBER","22","N","SYS_C001093342","CHECK",,,
"311","ZTBLAIS_PROD","DR$TEXT_INDEX$I","3","TOKEN_FIRST","NUMBER","22","N","SYS_C001093343","CHECK",,,
"312","ZTBLAIS_PROD","DR$TEXT_INDEX$I","4","TOKEN_LAST","NUMBER","22","N","SYS_C001093344","CHECK",,,
"313","ZTBLAIS_PROD","DR$TEXT_INDEX$I","5","TOKEN_COUNT","NUMBER","22","N","SYS_C001093345","CHECK",,,
"314","ZTBLAIS_PROD","DR$TEXT_INDEX$I","6","TOKEN_INFO","BLOB","4000","Y",,,,,
"315","ZTBLAIS_PROD","DR$TEXT_INDEX$K","1","DOCID","NUMBER","22","Y",,,,,
"316","ZTBLAIS_PROD","DR$TEXT_INDEX$K","2","TEXTKEY","ROWID","10","Y",,,,,
"317","ZTBLAIS_PROD","DR$TEXT_INDEX$N","1","NLT_DOCID","NUMBER","22","N","SYS_IOT_TOP_3217922","PRIMARY KEY",,,
"318","ZTBLAIS_PROD","DR$TEXT_INDEX$N","2","NLT_MARK","CHAR","1","N","SYS_C001093346","CHECK",,,
"319","ZTBLAIS_PROD","DR$TEXT_INDEX$U","1","RID","ROWID","10","N","SYS_C001093348","PRIMARY KEY",,,
"320","ZTBLAIS_PROD","EMAILLOG","1","LOGID","NUMBER","22","N","SYS_C001093226","CHECK",,,
"321","ZTBLAIS_PROD","EMAILLOG","1","LOGID","NUMBER","22","N","SYS_C001093286","PRIMARY KEY",,,
"322","ZTBLAIS_PROD","EMAILLOG","2","EVENTKEY","VARCHAR2","100","N","SYS_C001093227","CHECK",,,
"323","ZTBLAIS_PROD","EMAILLOG","3","CORRELATIONID","VARCHAR2","36","N","SYS_C001093228","CHECK",,,
"324","ZTBLAIS_PROD","EMAILLOG","4","SUBJECTSENT","CLOB","4000","N","SYS_C001093229","CHECK",,,
"325","ZTBLAIS_PROD","EMAILLOG","5","BODYSENT","CLOB","4000","N","SYS_C001093230","CHECK",,,
"326","ZTBLAIS_PROD","EMAILLOG","6","TOCSV","VARCHAR2","2000","N","SYS_C001093231","CHECK",,,
"327","ZTBLAIS_PROD","EMAILLOG","7","CCCSV","VARCHAR2","2000","Y",,,,,
"328","ZTBLAIS_PROD","EMAILLOG","8","BCCCSV","VARCHAR2","2000","Y",,,,,
"329","ZTBLAIS_PROD","EMAILLOG","9","STATUS","VARCHAR2","20","N","SYS_C001093232","CHECK",,,
"330","ZTBLAIS_PROD","EMAILLOG","10","ERRORMESSAGE","CLOB","4000","Y",,,,,
"331","ZTBLAIS_PROD","EMAILLOG","11","SENTONUTC","TIMESTAMP(6) WITH TIME ZONE","13","N","SYS_C001093233","CHECK",,,
"332","ZTBLAIS_PROD","EMAILTEMPLATES","1","TEMPLATEID","NUMBER","22","N","SYS_C001093216","CHECK",,,
"333","ZTBLAIS_PROD","EMAILTEMPLATES","1","TEMPLATEID","NUMBER","22","N","SYS_C001093283","PRIMARY KEY",,,
"334","ZTBLAIS_PROD","EMAILTEMPLATES","2","EVENTID","NUMBER","22","N","FK_EMAILTEMPLATES_EVENTS","FOREIGN KEY",,,
"335","ZTBLAIS_PROD","EMAILTEMPLATES","2","EVENTID","NUMBER","22","N","SYS_C001093217","CHECK",,,
"336","ZTBLAIS_PROD","EMAILTEMPLATES","3","CULTURE","VARCHAR2","10","N","SYS_C001093218","CHECK",,,
"337","ZTBLAIS_PROD","EMAILTEMPLATES","4","SUBJECTHTML","CLOB","4000","N","SYS_C001093219","CHECK",,,
"338","ZTBLAIS_PROD","EMAILTEMPLATES","5","BODYHTML","CLOB","4000","N","SYS_C001093220","CHECK",,,
"339","ZTBLAIS_PROD","EMAILTEMPLATES","6","LASTUPDATEDBY","VARCHAR2","100","Y",,,,,
"340","ZTBLAIS_PROD","EMAILTEMPLATES","7","LASTUPDATEDON","TIMESTAMP(6) WITH TIME ZONE","13","N","SYS_C001093221","CHECK",,,
"341","ZTBLAIS_PROD","ERR$_T_AU_RESPONSIBILITY_ASSIGNED_FINAL","1","ORA_ERR_NUMBER$","NUMBER","22","Y",,,,,
"342","ZTBLAIS_PROD","ERR$_T_AU_RESPONSIBILITY_ASSIGNED_FINAL","2","ORA_ERR_MESG$","VARCHAR2","2000","Y",,,,,
"343","ZTBLAIS_PROD","ERR$_T_AU_RESPONSIBILITY_ASSIGNED_FINAL","3","ORA_ERR_ROWID$","UROWID","4000","Y",,,,,
"344","ZTBLAIS_PROD","ERR$_T_AU_RESPONSIBILITY_ASSIGNED_FINAL","4","ORA_ERR_OPTYP$","VARCHAR2","2","Y",,,,,
"345","ZTBLAIS_PROD","ERR$_T_AU_RESPONSIBILITY_ASSIGNED_FINAL","5","ORA_ERR_TAG$","VARCHAR2","2000","Y",,,,,
"346","ZTBLAIS_PROD","ERR$_T_AU_RESPONSIBILITY_ASSIGNED_FINAL","6","RESP_ID","VARCHAR2","4000","Y",,,,,
"347","ZTBLAIS_PROD","ERR$_T_AU_RESPONSIBILITY_ASSIGNED_FINAL","7","OBS_ID","VARCHAR2","4000","Y",,,,,
"348","ZTBLAIS_PROD","ERR$_T_AU_RESPONSIBILITY_ASSIGNED_FINAL","8","ENG_ID","VARCHAR2","4000","Y",,,,,
"349","ZTBLAIS_PROD","ERR$_T_AU_RESPONSIBILITY_ASSIGNED_FINAL","9","COM_ID","VARCHAR2","4000","Y",,,,,
"350","ZTBLAIS_PROD","ERR$_T_AU_RESPONSIBILITY_ASSIGNED_FINAL","10","PP_NO","VARCHAR2","4000","Y",,,,,
"351","ZTBLAIS_PROD","ERR$_T_AU_RESPONSIBILITY_ASSIGNED_FINAL","11","REF_P","VARCHAR2","4000","Y",,,,,
"352","ZTBLAIS_PROD","ERR$_T_AU_RESPONSIBILITY_ASSIGNED_FINAL","12","BR_CODE","VARCHAR2","4000","Y",,,,,
"353","ZTBLAIS_PROD","ERR$_T_AU_RESPONSIBILITY_ASSIGNED_FINAL","13","LOAN_CASE","VARCHAR2","4000","Y",,,,,
"354","ZTBLAIS_PROD","ERR$_T_AU_RESPONSIBILITY_ASSIGNED_FINAL","14","ACCOUNT_NUMBER","VARCHAR2","4000","Y",,,,,
"355","ZTBLAIS_PROD","ERR$_T_AU_RESPONSIBILITY_ASSIGNED_FINAL","15","LC_AMOUNT","VARCHAR2","4000","Y",,,,,
"356","ZTBLAIS_PROD","ERR$_T_AU_RESPONSIBILITY_ASSIGNED_FINAL","16","AC_AMOUNT","VARCHAR2","4000","Y",,,,,
"357","ZTBLAIS_PROD","ERR$_T_AU_RESPONSIBILITY_ASSIGNED_FINAL","17","IS_ACTIVE","VARCHAR2","4000","Y",,,,,
"358","ZTBLAIS_PROD","ERR$_T_AU_RESPONSIBILITY_ASSIGNED_FINAL","18","REMARKS","VARCHAR2","4000","Y",,,,,
"359","ZTBLAIS_PROD","ERR$_T_AU_RESPONSIBILITY_ASSIGNED_FINAL","19","ASSIGNEDBY","VARCHAR2","4000","Y",,,,,
"360","ZTBLAIS_PROD","ERR$_T_AU_RESPONSIBILITY_ASSIGNED_FINAL","20","LASTUPDATEDBY","VARCHAR2","4000","Y",,,,,
"361","ZTBLAIS_PROD","ERR$_T_AU_RESPONSIBILITY_ASSIGNED_FINAL","21","LASTUPDATEDDATE","VARCHAR2","4000","Y",,,,,
"362","ZTBLAIS_PROD","ERR$_T_AU_RESPONSIBILITY_ASSIGNED_FINAL","22","MIGRATED_FROM","VARCHAR2","4000","Y",,,,,
"363","ZTBLAIS_PROD","ERR$_T_AU_RESPONSIBILITY_ASSIGNED_FINAL","23","MIGRATED_ON","VARCHAR2","4000","Y",,,,,
"364","ZTBLAIS_PROD","M_COM","1","M_COM_ID","NUMBER","22","N","SYS_C001147683","CHECK",,,
"365","ZTBLAIS_PROD","M_COM","1","M_COM_ID","NUMBER","22","N","SYS_C001147689","PRIMARY KEY",,,
"366","ZTBLAIS_PROD","M_COM","2","COM_ID","NUMBER","22","N","SYS_C001147684","CHECK",,,
"367","ZTBLAIS_PROD","M_COM","2","COM_ID","NUMBER","22","N","SYS_C001147690","UNIQUE",,,
"368","ZTBLAIS_PROD","M_COM","3","ENT_ID","NUMBER","22","N","SYS_C001147685","CHECK",,,
"369","ZTBLAIS_PROD","M_COM","4","AUDIT_ID","NUMBER","22","N","SYS_C001147686","CHECK",,,
"370","ZTBLAIS_PROD","M_COM","5","STATUS","NUMBER","22","N","SYS_C001147687","CHECK",,,
"371","ZTBLAIS_PROD","M_COM","6","CREATED_ON","DATE","7","N","SYS_C001147688","CHECK",,,
"372","ZTBLAIS_PROD","M_COM","7","CREATED_BY","NUMBER","22","Y",,,,,
"373","ZTBLAIS_PROD","M_ENG","1","M_ENG_ID","NUMBER","22","N","SYS_C001147650","CHECK","TRG_M_ENG_BI","INSERT","ENABLED"
"374","ZTBLAIS_PROD","M_ENG","1","M_ENG_ID","NUMBER","22","N","SYS_C001147654","PRIMARY KEY","TRG_M_ENG_BI","INSERT","ENABLED"
"375","ZTBLAIS_PROD","M_ENG","2","ENG_ID","NUMBER","22","N","SYS_C001147651","CHECK","TRG_M_ENG_BI","INSERT","ENABLED"
"376","ZTBLAIS_PROD","M_ENG","2","ENG_ID","NUMBER","22","N","SYS_C001147655","UNIQUE","TRG_M_ENG_BI","INSERT","ENABLED"
"377","ZTBLAIS_PROD","M_ENG","3","STATUS","NUMBER","22","N","SYS_C001147652","CHECK","TRG_M_ENG_BI","INSERT","ENABLED"
"378","ZTBLAIS_PROD","M_ENG","4","CREATED_ON","DATE","7","N","SYS_C001147653","CHECK","TRG_M_ENG_BI","INSERT","ENABLED"
"379","ZTBLAIS_PROD","M_ENG","5","CREATED_BY","NUMBER","22","Y","","","TRG_M_ENG_BI","INSERT","ENABLED"
"380","ZTBLAIS_PROD","NOTIFICATIONEVENTS","1","EVENTID","NUMBER","22","N","SYS_C001092966","CHECK",,,
"381","ZTBLAIS_PROD","NOTIFICATIONEVENTS","1","EVENTID","NUMBER","22","N","SYS_C001093272","PRIMARY KEY",,,
"382","ZTBLAIS_PROD","NOTIFICATIONEVENTS","2","EVENTKEY","VARCHAR2","100","N","SYS_C001092967","CHECK",,,
"383","ZTBLAIS_PROD","NOTIFICATIONEVENTS","2","EVENTKEY","VARCHAR2","100","N","UQ_NOTIFICATIONEVENTS_EVENTKEY","UNIQUE",,,
