Source type,Source file,Function/button/event/action name,URL/API endpoint called,Controller name,Controller action method,DBConnection method called,DBConnection file,Package name,Procedure name,Procedure exists in package spec,Procedure exists in package body,Active usage confirmed,"Replacement method/procedure, if any",Final action,Remarks
JS,AIS\wwwroot\js\Archive\Views_Execution_obs_management.js:168,update_observation_status,/ApiCalls/update_observation_status,ApiCalls,update_observation_status,UpdateAuditObservationStatus,AIS\DBConnection.AR.cs,pkg_ar,P_UpdateAuditObservationStatus,Yes,Yes,No,,Keep,
JS,AIS\wwwroot\js\Archive\Views_Execution_obs_management.js:195,drop_observation,/ApiCalls/drop_observation,ApiCalls,drop_observation,DropAuditObservation,AIS\DBConnection.AR.cs,pkg_ar,P_DropAuditObservation,Yes,Yes,No,,Keep,
JS,AIS\wwwroot\js\Archive\Views_Execution_obs_management.js:218,submit_observation_to_auditee,/ApiCalls/submit_observation_to_auditee,ApiCalls,submit_observation_to_auditee,GetObservationSubmittedNotificationData,AIS\DBConnection.Notification.cs,,,,,No,,Keep,
JS,AIS\wwwroot\js\Archive\Views_Execution_obs_management.js:218,submit_observation_to_auditee,/ApiCalls/submit_observation_to_auditee,ApiCalls,submit_observation_to_auditee,IsObservationSubmittedToAuditee,AIS\DBConnection.Notification.cs,,,,,No,,Keep,
JS,AIS\wwwroot\js\Archive\Views_Execution_obs_management.js:218,submit_observation_to_auditee,/ApiCalls/submit_observation_to_auditee,ApiCalls,submit_observation_to_auditee,SubmitAuditObservationToAuditee,AIS\DBConnection.AR.cs,pkg_ar,P_SubmitAuditObservationToAuditee,Yes,Yes,No,,Keep,
JS,AIS\wwwroot\js\Archive\Views_Execution_obs_management.js:238,get_dept_observation_text,/ApiCalls/get_dept_observation_text,ApiCalls,get_dept_observation_text,GetManagedObservationText,AIS\DBConnection.AR.cs,pkg_ar,P_GetManagedObservationsText,Yes,Yes,No,,Keep,
JS,AIS\wwwroot\js\Archive\Views_Execution_obs_management.js:258,update_observation_text,/ApiCalls/update_observation_text,ApiCalls,update_observation_text,UpdateAuditObservationText,AIS\DBConnection.AR.cs,pkg_ar,P_UpdateObservation,Yes,Yes,No,,Keep,
JS,AIS\wwwroot\js\Archive\Views_Execution_Settled_Para.js:11,get_legacy_settled_paras,/ApiCalls/get_legacy_settled_paras,ApiCalls,get_legacy_settled_paras,GetOldSettledParasForResponse,AIS\DBConnection.HD.cs,pkg_hd,P_GetOldParasForResponse,Yes,Yes,No,,Keep,
JS,AIS\wwwroot\js\Archive\Views_Execution_Settled_Para.js:54,Add_Old_Para_Change_status,/ApiCalls/Add_Old_Para_Change_status,ApiCalls,Add_Old_Para_Change_status,AddChangeStatusRequestForSettledPara,AIS\DBConnection.HD.cs,pkg_hd,p_changestatusrequestforsettledpara,Yes,Yes,No,,Keep,
JS,AIS\wwwroot\js\Archive\Views_Execution_Update_Gist_Para_No.js:27,get_legacy_paras_for_gist_update,/ApiCalls/get_legacy_paras_for_gist_update,ApiCalls,get_legacy_paras_for_gist_update,GetLegacyParasForGistUpdate,AIS\DBConnection.AR.cs,pkg_ar,P_GetLeagacyObservations_for_gist_update,Yes,Yes,No,,Keep,
JS,AIS\wwwroot\js\Archive\Views_Execution_Update_Gist_Para_No.js:53,get_legacy_paras_for_gist_update,/ApiCalls/get_legacy_paras_for_gist_update,ApiCalls,get_legacy_paras_for_gist_update,GetLegacyParasForGistUpdate,AIS\DBConnection.AR.cs,pkg_ar,P_GetLeagacyObservations_for_gist_update,Yes,Yes,No,,Keep,
JS,AIS\wwwroot\js\Archive\Views_Execution_Update_Gist_Para_No.js:102,update_legacy_para_gist_paraNo,/ApiCalls/update_legacy_para_gist_paraNo,ApiCalls,update_legacy_para_gist_paraNo,UpdateLegacyParaGistParaNo,AIS\DBConnection.AR.cs,pkg_ar,P_update_legacy_Para_Gist,Yes,Yes,No,,Keep,
JS,AIS\wwwroot\js\Archive\Views_Execution_Update_Gist_Para_No.js:125,get_legacy_report_dropdown_contents,/ApiCalls/get_legacy_report_dropdown_contents,ApiCalls,get_legacy_report_dropdown_contents,GetLegacyParasEntitiesReport,AIS\DBConnection.AR.cs,pkg_ar,P_GetEntitiesForLegacyPara_ho_report,Yes,Yes,No,,Keep,
JS,AIS\wwwroot\js\Archive\Views_Execution_Update_Legacy_Paras.js:38,GetReferenceTypes,/ApiCalls/GetReferenceTypes,ApiCalls,GetReferenceTypes,,,,,,,No,,Needs manual review,Endpoint did not map to an indexed controller action.
JS,AIS\wwwroot\js\Archive\Views_Execution_Update_Legacy_Paras.js:71,getparentrel,/ApiCalls/getparentrel,ApiCalls,getparentrel,Getparentrepoffice,AIS\DBConnection.AD.cs,pkg_ad,P_Getparentrepoffice,Yes,Yes,No,,Keep,
JS,AIS\wwwroot\js\Archive\Views_Execution_Update_Legacy_Paras.js:95,Ge_Merged_Annexure_Instructions,/ApiCalls/Ge_Merged_Annexure_Instructions,ApiCalls,Ge_Merged_Annexure_Instructions,,,,,,,No,,Needs manual review,Endpoint did not map to an indexed controller action.
JS,AIS\wwwroot\js\Archive\Views_Execution_Update_Legacy_Paras.js:144,delete_responsibility_of_legacy_para,/ApiCalls/delete_responsibility_of_legacy_para,ApiCalls,delete_responsibility_of_legacy_para,DeleteResponsibilityOfLegacyParas,AIS\DBConnection.AR.cs,pkg_ar,p_delete_para_responsibility,Yes,Yes,No,,Keep,
JS,AIS\wwwroot\js\Archive\Views_Execution_Update_Legacy_Paras.js:195,add_responsibility_to_legacy_para,/ApiCalls/add_responsibility_to_legacy_para,ApiCalls,add_responsibility_to_legacy_para,AddResponsibilityToLegacyParas,AIS\DBConnection.AR.cs,pkg_ar,p_add_para_responsibility,Yes,Yes,No,,Keep,
JS,AIS\wwwroot\js\Archive\Views_Execution_Update_Legacy_Paras.js:249,get_employee_name_from_pp,/ApiCalls/get_employee_name_from_pp,ApiCalls,get_employee_name_from_pp,GetEmployeeNameFromPPNO,AIS\DBConnection.AR.cs,pkg_ar,P_get_employees_information,Yes,Yes,No,,Keep,
JS,AIS\wwwroot\js\Archive\Views_Execution_Update_Legacy_Paras.js:277,get_legacy_paras_for_update,/ApiCalls/get_legacy_paras_for_update,ApiCalls,get_legacy_paras_for_update,GetLegacyParasForUpdate,AIS\DBConnection.AR.cs,pkg_ar,P_GetLeagacyObservations,Yes,Yes,No,,Keep,
JS,AIS\wwwroot\js\Archive\Views_Execution_Update_Legacy_Paras.js:303,get_legacy_paras_for_update,/ApiCalls/get_legacy_paras_for_update,ApiCalls,get_legacy_paras_for_update,GetLegacyParasForUpdate,AIS\DBConnection.AR.cs,pkg_ar,P_GetLeagacyObservations,Yes,Yes,No,,Keep,
JS,AIS\wwwroot\js\Archive\Views_Execution_Update_Legacy_Paras.js:371,sub_checklist,/ApiCalls/sub_checklist,ApiCalls,sub_checklist,GetAuditChecklistSub,AIS\DBConnection.AR.cs,pkg_ar,p_GetAuditChecklistSub,Yes,Yes,No,,Keep,
JS,AIS\wwwroot\js\Archive\Views_Execution_Update_Legacy_Paras.js:400,checklist_details,/ApiCalls/checklist_details,ApiCalls,checklist_details,GetAuditChecklistDetails,AIS\DBConnection.AR.cs,pkg_ar,P_GetAuditChecklistDetails,Yes,Yes,No,,Keep,
JS,AIS\wwwroot\js\Archive\Views_Execution_Update_Legacy_Paras.js:443,sub_voilation,/Execution/sub_voilation,Execution,sub_voilation,GetVoilationSubGroup,AIS\DBConnection.AR.cs,pkg_ar,P_GetVoilationSubGroup,Yes,Yes,No,,Keep,
JS,AIS\wwwroot\js\Archive\Views_Execution_Update_Legacy_Paras.js:472,risk_activities,/Execution/risk_activities,Execution,risk_activities,GetRiskActivities,AIS\DBConnection.AR.cs,pkg_ar,p_GetRiskActivities,Yes,Yes,No,,Keep,
JS,AIS\wwwroot\js\Archive\Views_Execution_Update_Legacy_Paras.js:531,UpdateAnnexureInstructions,/ApiCalls/UpdateAnnexureInstructions,ApiCalls,UpdateAnnexureInstructions,,,,,,,No,,Needs manual review,Endpoint did not map to an indexed controller action.
JS,AIS\wwwroot\js\Archive\Views_Execution_Update_Legacy_Paras.js:583,UpdateAnnexureInstructions,/ApiCalls/UpdateAnnexureInstructions,ApiCalls,UpdateAnnexureInstructions,,,,,,,No,,Needs manual review,Endpoint did not map to an indexed controller action.
JS,AIS\wwwroot\js\Archive\Views_Execution_Update_Legacy_Paras.js:690,update_legacy_para_with_responsibilities,/ApiCalls/update_legacy_para_with_responsibilities,ApiCalls,update_legacy_para_with_responsibilities,UpdateLegacyParasWithResponsibility,AIS\DBConnection.AR.cs,pkg_ar,P_update_legacy_Para_text,Yes,Yes,No,,Keep,
JS,AIS\wwwroot\js\Archive\Views_Execution_Update_Legacy_Paras.js:780,update_legacy_para_with_responsibilities_no_changes_AZ,/ApiCalls/update_legacy_para_with_responsibilities_no_changes_AZ,ApiCalls,update_legacy_para_with_responsibilities_no_changes_AZ,UpdateLegacyParasWithResponsibilityNoChangesAZ,AIS\DBConnection.AR.cs,pkg_ar,P_no_update_legacy_Para_text,Yes,Yes,No,,Keep,
JS,AIS\wwwroot\js\Archive\Views_Execution_Update_Legacy_Paras_FAD.js:68,add_responsibility_to_legacy_para_fad,/ApiCalls/add_responsibility_to_legacy_para_fad,ApiCalls,add_responsibility_to_legacy_para_fad,AddResponsibilityToLegacyParasFAD,AIS\DBConnection.FAD.cs,pkg_fad,p_add_para_responsibility,Yes,Yes,No,,Needs manual review,"Missing BindByName, GuardAgainstDynamicSql"
JS,AIS\wwwroot\js\Archive\Views_Execution_Update_Legacy_Paras_FAD.js:113,delete_legacy_para_responsibility,/ApiCalls/delete_legacy_para_responsibility,ApiCalls,delete_legacy_para_responsibility,DeleteLegacyParaResponsibility,AIS\DBConnection.FAD.cs,pkg_fad,p_delete_para_responsibility,Yes,Yes,No,,Needs manual review,"Missing BindByName, GuardAgainstDynamicSql"
JS,AIS\wwwroot\js\Archive\Views_Execution_Update_Legacy_Paras_FAD.js:176,get_legacy_paras_for_update_FAD,/ApiCalls/get_legacy_paras_for_update_FAD,ApiCalls,get_legacy_paras_for_update_FAD,GetLegacyParasForUpdateFAD,AIS\DBConnection.FAD.cs,pkg_fad,P_GetLeagacyObservations,Yes,Yes,No,,Needs manual review,"Missing BindByName, GuardAgainstDynamicSql"
JS,AIS\wwwroot\js\Archive\Views_Execution_Update_Legacy_Paras_FAD.js:203,get_legacy_paras_for_update_FAD,/ApiCalls/get_legacy_paras_for_update_FAD,ApiCalls,get_legacy_paras_for_update_FAD,GetLegacyParasForUpdateFAD,AIS\DBConnection.FAD.cs,pkg_fad,P_GetLeagacyObservations,Yes,Yes,No,,Needs manual review,"Missing BindByName, GuardAgainstDynamicSql"
JS,AIS\wwwroot\js\Archive\Views_Execution_Update_Legacy_Paras_FAD.js:249,sub_checklist,/ApiCalls/sub_checklist,ApiCalls,sub_checklist,GetAuditChecklistSub,AIS\DBConnection.AR.cs,pkg_ar,p_GetAuditChecklistSub,Yes,Yes,No,,Keep,
JS,AIS\wwwroot\js\Archive\Views_Execution_Update_Legacy_Paras_FAD.js:278,checklist_details,/ApiCalls/checklist_details,ApiCalls,checklist_details,GetAuditChecklistDetails,AIS\DBConnection.AR.cs,pkg_ar,P_GetAuditChecklistDetails,Yes,Yes,No,,Keep,
JS,AIS\wwwroot\js\Archive\Views_Execution_Update_Legacy_Paras_FAD.js:314,get_employee_name_from_pp,/ApiCalls/get_employee_name_from_pp,ApiCalls,get_employee_name_from_pp,GetEmployeeNameFromPPNO,AIS\DBConnection.AR.cs,pkg_ar,P_get_employees_information,Yes,Yes,No,,Keep,
JS,AIS\wwwroot\js\Archive\Views_Execution_Update_Legacy_Paras_FAD.js:390,update_legacy_para_with_responsibilities_FAD,/ApiCalls/update_legacy_para_with_responsibilities_FAD,ApiCalls,update_legacy_para_with_responsibilities_FAD,UpdateLegacyParasWithResponsibilityFAD,AIS\DBConnection.FAD.cs,pkg_fad,P_update_legacy_Para_text,Yes,Yes,No,,Needs manual review,"Missing BindByName, GuardAgainstDynamicSql"
JS,AIS\wwwroot\js\Archive\Views_Execution_Update_Legacy_Paras_FAD.js:461,update_legacy_para_with_responsibilities_no_changes,/ApiCalls/update_legacy_para_with_responsibilities_no_changes,ApiCalls,update_legacy_para_with_responsibilities_no_changes,UpdateLegacyParasWithResponsibilityNoChanges,AIS\DBConnection.FAD.cs,pkg_fad,P_reviewed_legacy_Para,Yes,Yes,No,,Needs manual review,"Missing BindByName, GuardAgainstDynamicSql"
JS,AIS\wwwroot\js\Archive\Views_Execution_Update_Legacy_Paras_FAD.js:478,refer_back_legacy_para_to_az,/ApiCalls/refer_back_legacy_para_to_az,ApiCalls,refer_back_legacy_para_to_az,ReferBackLegacyPara,AIS\DBConnection.FAD.cs,pkg_fad,P_referback_legacy_para,Yes,Yes,No,,Needs manual review,"Missing BindByName, GuardAgainstDynamicSql"
JS,AIS\wwwroot\js\Archive\Views_Execution_Update_Legacy_Paras_HO.js:34,get_legacy_report_dropdown_contents,/ApiCalls/get_legacy_report_dropdown_contents,ApiCalls,get_legacy_report_dropdown_contents,GetLegacyParasEntitiesReport,AIS\DBConnection.AR.cs,pkg_ar,P_GetEntitiesForLegacyPara_ho_report,Yes,Yes,No,,Keep,
JS,AIS\wwwroot\js\Archive\Views_Execution_Update_Legacy_Paras_HO.js:56,get_legacy_paras_for_update_ho,/ApiCalls/get_legacy_paras_for_update_ho,ApiCalls,get_legacy_paras_for_update_ho,GetLegacyParasForUpdateHO,AIS\DBConnection.AR.cs,pkg_ar,P_GetLeagacyObservations_ho,Yes,Yes,No,,Keep,
JS,AIS\wwwroot\js\Archive\Views_Execution_Update_Legacy_Paras_HO.js:82,sub_voilation,/Execution/sub_voilation,Execution,sub_voilation,GetVoilationSubGroup,AIS\DBConnection.AR.cs,pkg_ar,P_GetVoilationSubGroup,Yes,Yes,No,,Keep,
JS,AIS\wwwroot\js\Archive\Views_Execution_Update_Legacy_Paras_HO.js:131,settle_legacy_para_HO,/ApiCalls/settle_legacy_para_HO,ApiCalls,settle_legacy_para_HO,SettleLegacyParaHO,AIS\DBConnection.AR.cs,pkg_ar,P_Settel_Legacy_Para_HO,Yes,Yes,No,,Keep,
JS,AIS\wwwroot\js\Archive\Views_Execution_Update_Legacy_Paras_HO.js:162,delete_legacy_para_HO,/ApiCalls/delete_legacy_para_HO,ApiCalls,delete_legacy_para_HO,DeleteLegacyParaHO,AIS\DBConnection.AR.cs,pkg_ar,P_Delete_Legacy_Para_HO,Yes,Yes,No,,Keep,
JS,AIS\wwwroot\js\Archive\Views_Execution_Update_Legacy_Paras_HO.js:265,update_legacy_para_with_responsibilities,/ApiCalls/update_legacy_para_with_responsibilities,ApiCalls,update_legacy_para_with_responsibilities,UpdateLegacyParasWithResponsibility,AIS\DBConnection.AR.cs,pkg_ar,P_update_legacy_Para_text,Yes,Yes,No,,Keep,
JS,AIS\wwwroot\js\Archive\Views_Execution_Update_Legacy_Paras_HO.js:363,update_legacy_para_with_responsibilities_no_changes_AZ,/ApiCalls/update_legacy_para_with_responsibilities_no_changes_AZ,ApiCalls,update_legacy_para_with_responsibilities_no_changes_AZ,UpdateLegacyParasWithResponsibilityNoChangesAZ,AIS\DBConnection.AR.cs,pkg_ar,P_no_update_legacy_Para_text,Yes,Yes,No,,Keep,
JS,AIS\wwwroot\js\Archive\Views_HM_dashboard.js:8,get_pie_chart_data,/ApiCalls/get_pie_chart_data,ApiCalls,get_pie_chart_data,,,,,,,No,,Needs manual review,Endpoint did not map to an indexed controller action.
JS,AIS\wwwroot\js\Archive\Views_PostCompliance_change_para_status.js:21,getparentrel,/ApiCalls/getparentrel,ApiCalls,getparentrel,Getparentrepoffice,AIS\DBConnection.AD.cs,pkg_ad,P_Getparentrepoffice,Yes,Yes,No,,Keep,
JS,AIS\wwwroot\js\Archive\Views_PostCompliance_change_para_status.js:42,getpostplace,/ApiCalls/getpostplace,ApiCalls,getpostplace,Getchildposting,AIS\DBConnection.AD.cs,pkg_ad,P_Getchildposting,Yes,Yes,No,,Keep,
JS,AIS\wwwroot\js\Archive\Views_PostCompliance_change_para_status.js:62,get_paras_for_status_change,/ApiCalls/get_paras_for_status_change,ApiCalls,get_paras_for_status_change,GetParasForStatusChange,AIS\DBConnection.HD.cs,pkg_hd,P_Get_Paras_For_Status_Change,Yes,Yes,No,,Keep,
JS,AIS\wwwroot\js\Archive\Views_PostCompliance_change_para_status.js:94,get_all_para_text,/ApiCalls/get_all_para_text,ApiCalls,get_all_para_text,GetAllParaText,AIS\DBConnection.HD.cs,pkg_hd,P_GET_ALL_PARA_TEXT,Yes,Yes,No,,Keep,
JS,AIS\wwwroot\js\Archive\Views_PostCompliance_change_para_status.js:129,Add_Para_Change_status_Request,/ApiCalls/Add_Para_Change_status_Request,ApiCalls,Add_Para_Change_status_Request,AddChangeStatusRequestForPara,AIS\DBConnection.HD.cs,pkg_hd,P_Add_Paras_For_Status_Change,Yes,Yes,No,,Keep,
JS,AIS\wwwroot\js\Archive\Views_PostCompliance_change_para_status_authorize.js:15,get_paras_for_status_change_authorize,/ApiCalls/get_paras_for_status_change_authorize,ApiCalls,get_paras_for_status_change_authorize,GetParasForStatusChangeToAuthorize,AIS\DBConnection.HD.cs,pkg_hd,P_Get_Paras_For_Status_Change_For_Authorize,Yes,Yes,No,,Keep,
JS,AIS\wwwroot\js\Archive\Views_PostCompliance_change_para_status_authorize.js:47,authorize_para_change_status,/ApiCalls/authorize_para_change_status,ApiCalls,authorize_para_change_status,AuthorizeChangeStatusRequestForPara,AIS\DBConnection.HD.cs,pkg_hd,P_Authorize_Paras_For_Status,Yes,Yes,No,,Keep,
JS,AIS\wwwroot\js\Archive\Views_PostCompliance_change_status_new_Para.js:9,get_current_paras_for_status_change_request,/ApiCalls/get_current_paras_for_status_change_request,ApiCalls,get_current_paras_for_status_change_request,GetCurrentParasForStatusChangeRequest,AIS\DBConnection.HD.cs,pkg_hd,P_GetnewParasForResponse,Yes,Yes,No,,Keep,
JS,AIS\wwwroot\js\Archive\Views_PostCompliance_change_status_new_Para.js:33,GetIASPARATEXT,/ApiCalls/GetIASPARATEXT,ApiCalls,GetIASPARATEXT,GetIASParaText,AIS\DBConnection.FAD.cs,pkg_FAD,P_GET_IAS_PARA_TEXT,Yes,Yes,No,,Needs manual review,"Missing BindByName, GuardAgainstDynamicSql"
JS,AIS\wwwroot\js\Archive\Views_PostCompliance_change_status_new_Para.js:50,Add_New_Para_Change_status_Request,/ApiCalls/Add_New_Para_Change_status_Request,ApiCalls,Add_New_Para_Change_status_Request,AddChangeStatusRequestForCurrentPara,AIS\DBConnection.HD.cs,pkg_hd,P_ChangeStatusRequestForSettledPara_new,Yes,Yes,No,,Keep,
JS,AIS\wwwroot\js\Archive\Views_PostCompliance_change_status_new_Para_authorize.js:15,get_current_paras_for_status_change_request_authorize,/ApiCalls/get_current_paras_for_status_change_request_authorize,ApiCalls,get_current_paras_for_status_change_request_authorize,GetCurrentParasForStatusChangeRequestAuthorize,AIS\DBConnection.FAD.cs,pkg_fad,p_GetnewParasForResponseAuthorize,Yes,Yes,No,,Needs manual review,"Missing BindByName, GuardAgainstDynamicSql"
JS,AIS\wwwroot\js\Archive\Views_PostCompliance_change_status_new_Para_authorize.js:55,Add_Old_Para_Change_status_Authorize,/ApiCalls/Add_Old_Para_Change_status_Authorize,ApiCalls,Add_Old_Para_Change_status_Authorize,AuthorizerAddChangeStatusRequestForSettledPara,AIS\DBConnection.FAD.cs,pkg_fad,P_AuthorizeChangeStatusRequestForSettledPara_new,Yes,Yes,No,,Needs manual review,"Missing BindByName, GuardAgainstDynamicSql"
JS,AIS\wwwroot\js\Archive\Views_PostCompliance_change_status_new_Para_authorize.js:80,GetIASPARATEXT,/ApiCalls/GetIASPARATEXT,ApiCalls,GetIASPARATEXT,GetIASParaText,AIS\DBConnection.FAD.cs,pkg_FAD,P_GET_IAS_PARA_TEXT,Yes,Yes,No,,Needs manual review,"Missing BindByName, GuardAgainstDynamicSql"
JS,AIS\wwwroot\js\Archive\Views_Reports_income_expenditure.js:25,GetIncomeExpenceDetails,/ApiCalls/GetIncomeExpenceDetails,ApiCalls,GetIncomeExpenceDetails,GetIncomeExpenceDetails,AIS\DBConnection.cs,pkg_ai,P_GetIncomeExpenceDetails,No,No,No,,Needs manual review,"Package SQL source file not found.; Missing BindByName, GuardAgainstDynamicSql"
JS,AIS\wwwroot\js\Archive\Views_Setup_control_violation.js:48,add_control_violation,/Setup/add_control_violation,Setup,add_control_violation,AddControlViolation,AIS\DBConnection.cs,,,,,No,,Keep,
JS,AIS\wwwroot\js\csp\Views_AdministrationPanel_ais_post_compliance.js:22,getparentrel,/ApiCalls/getparentrel,ApiCalls,getparentrel,Getparentrepoffice,AIS\DBConnection.AD.cs,pkg_ad,P_Getparentrepoffice,Yes,Yes,Yes,,Keep,
JS,AIS\wwwroot\js\csp\Views_AdministrationPanel_ais_post_compliance.js:58,getpostplace,/ApiCalls/getpostplace,ApiCalls,getpostplace,Getchildposting,AIS\DBConnection.AD.cs,pkg_ad,P_Getchildposting,Yes,Yes,Yes,,Keep,
JS,AIS\wwwroot\js\csp\Views_AdministrationPanel_ais_post_compliance.js:86,get_ais_post_compliance_details,/ApiCalls/get_ais_post_compliance_details,ApiCalls,get_ais_post_compliance_details,GetAisPostComplianceDetails,AIS\DBConnection.AD.cs,pkg_ad,P_get_latest_para_details,Yes,Yes,Yes,,Keep,
JS,AIS\wwwroot\js\csp\Views_AdministrationPanel_ais_post_compliance.js:129,update_ais_post_compliance,/ApiCalls/update_ais_post_compliance,ApiCalls,update_ais_post_compliance,UpdateAisPostCompliance,AIS\DBConnection.AD.cs,pkg_ad,P_Update_para_AIS_post_compliance,Yes,Yes,Yes,,Keep,
JS,AIS\wwwroot\js\csp\Views_AdministrationPanel_api_master.js:106,ControllerOptions,/Administration/ApiMaster/ControllerOptions,ApiMaster,ControllerOptions,GetApiMasterControllerNames,AIS\DBConnection.AdminCatalog.cs,PKG_AD,P_GET_ALL_CONTROLLER,Yes,Yes,Yes,,Needs manual review,Missing GuardAgainstDynamicSql
JS,AIS\wwwroot\js\csp\Views_AdministrationPanel_api_master.js:161,get_menu_pages_for_admin_panel,/ApiCalls/get_menu_pages_for_admin_panel,ApiCalls,get_menu_pages_for_admin_panel,GetMenuPagesForAdminPanel,AIS\DBConnection.AD.cs,pkg_ad,P_GET_ALL_PAGES,Yes,Yes,Yes,,Keep,
JS,AIS\wwwroot\js\csp\Views_AdministrationPanel_api_master.js:186,List,/Administration/ApiMaster/List,ApiMaster,List,GetApiMasterList,AIS\DBConnection.AdminCatalog.cs,PKG_AD,P_GET_API_MASTER,Yes,Yes,Yes,,Needs manual review,Missing GuardAgainstDynamicSql
JS,AIS\wwwroot\js\csp\Views_AdministrationPanel_api_master.js:292,get_sub_menu_for_admin_panel,/ApiCalls/get_sub_menu_for_admin_panel,ApiCalls,get_sub_menu_for_admin_panel,GetSubMenusForAdminPanel,AIS\DBConnection.AD.cs,pkg_ad,P_GET_SUB_MENUS,Yes,Yes,Yes,,Keep,
JS,AIS\wwwroot\js\csp\Views_AdministrationPanel_api_master.js:322,get_menu_pages_for_admin_panel,/ApiCalls/get_menu_pages_for_admin_panel,ApiCalls,get_menu_pages_for_admin_panel,GetMenuPagesForAdminPanel,AIS\DBConnection.AD.cs,pkg_ad,P_GET_ALL_PAGES,Yes,Yes,Yes,,Keep,
JS,AIS\wwwroot\js\csp\Views_AdministrationPanel_api_master.js:368,Save,/Administration/ApiMaster/Save,ApiMaster,Save,MaintainApiMaster,AIS\DBConnection.AdminCatalog.cs,PKG_AD,P_MAINT_API_MASTER,Yes,Yes,Yes,,Needs manual review,Missing GuardAgainstDynamicSql
JS,AIS\wwwroot\js\csp\Views_AdministrationPanel_api_master.js:409,Save,/Administration/ApiMaster/Save,ApiMaster,Save,MaintainApiMaster,AIS\DBConnection.AdminCatalog.cs,PKG_AD,P_MAINT_API_MASTER,Yes,Yes,Yes,,Needs manual review,Missing GuardAgainstDynamicSql
