"Pattern","File","Line","Function","Text"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_AdministrationPanel_manage_user_rights.js","8","getNewUsersInAIS","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_AdministrationPanel_manage_user_rights.js","36","viewUserDetails","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_AdministrationPanel_manage_user_rights.js","58","AddUserDetails","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_AdministrationPanel_manage_user_rights.js","97","updateAllSelectedUsers","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_AdministrationPanel_memo_status.js","56","publishDepartmentChanges","$.ajax({"
"alerts","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_AdministrationPanel_menu_assignment.js","4","handleAjaxError","alert('Session expired');"
"alerts","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_AdministrationPanel_menu_assignment.js","8","handleAjaxError","alert('No permission');"
"alerts","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_AdministrationPanel_menu_assignment.js","14","handleAjaxError","alert('Unexpected response from server');"
"alerts","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_AdministrationPanel_menu_assignment.js","18","handleAjaxError","alert('Request failed');"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_AdministrationPanel_menu_assignment.js","43","showPagesBlock","$.ajax({"
"alerts","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_AdministrationPanel_menu_assignment.js","52","showPagesBlock","alert('Unexpected response from server');"
"generic_error","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_AdministrationPanel_menu_assignment.js","62","showPagesBlock","error: function (jqXHR, textStatus) {"
"alerts","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_AdministrationPanel_menu_assignment.js","78","publishSaveChanges","alert('Please check atleast one page to proceed');"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_AdministrationPanel_menu_assignment.js","82","publishSaveChanges","$.ajax({"
"alerts","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_AdministrationPanel_menu_assignment.js","91","publishSaveChanges","alert(""Menu Pages assignment Succesfully completed"");"
"generic_error","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_AdministrationPanel_menu_assignment.js","94","publishSaveChanges","error: function (jqXHR, textStatus) {"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_AdministrationPanel_menu_management.js","12","getMenus","$.ajax({"
"alerts","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_AdministrationPanel_menu_management.js","73","publishUpdateMenuChanges","alert(""Enter Menu Name to proceed"");"
"alerts","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_AdministrationPanel_menu_management.js","78","publishUpdateMenuChanges","alert(""Enter Menu Order to proceed"");"
"alerts","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_AdministrationPanel_menu_management.js","82","publishUpdateMenuChanges","alert(""Enter Menu status to proceed"");"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_AdministrationPanel_menu_management.js","86","publishUpdateMenuChanges","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_AdministrationPanel_menu_management.js","108","publishUpdateMenuChanges","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_AdministrationPanel_menu_management.js","140","getSubMenusForModel","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_AdministrationPanel_pages_management.js","14","getSubMenus","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_AdministrationPanel_pages_management.js","42","getMenuPages","$.ajax({"
"alerts","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_AdministrationPanel_pages_management.js","103","publishUpdateMenuPageChanges","alert(""Select Menu to proceed"");"
"alerts","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_AdministrationPanel_pages_management.js","107","publishUpdateMenuPageChanges","alert(""Enter Page Name to proceed"");"
"alerts","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_AdministrationPanel_pages_management.js","111","publishUpdateMenuPageChanges","alert(""Enter Page Path to proceed"");"
"alerts","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_AdministrationPanel_pages_management.js","115","publishUpdateMenuPageChanges","alert(""Enter Page Order to proceed"");"
"alerts","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_AdministrationPanel_pages_management.js","119","publishUpdateMenuPageChanges","alert(""Enter Page Path to proceed"");"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_AdministrationPanel_pages_management.js","123","publishUpdateMenuPageChanges","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_AdministrationPanel_pages_management.js","145","publishUpdateMenuPageChanges","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_AdministrationPanel_pages_management.js","177","getSubMenusForModel","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_AdministrationPanel_review_audit_checklist.js","15","recommendReferProcTransaction","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_AdministrationPanel_review_audit_checklist.js","47","finalRecommendProcessTransaction","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_AdministrationPanel_review_audit_checklist.js","64","finalRefferedBackProcessTransaction","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_AdministrationPanel_risk_model.js","56","publishDepartmentChanges","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_AdministrationPanel_setup_auditee_entities.js","44","ShowEntities","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_AdministrationPanel_setup_auditee_entities.js","78","saveEntity","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_AdministrationPanel_setup_engagement_reversal.js","17","getrelation","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_AdministrationPanel_setup_engagement_reversal.js","54","getplacepost","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_AdministrationPanel_setup_engagement_reversal.js","79","getEngagementDetails","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_AdministrationPanel_setup_engagement_reversal.js","118","getObservationsForReNumbering","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_AdministrationPanel_setup_engagement_reversal.js","143","obsChangeNumber","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_AdministrationPanel_setup_engagement_reversal.js","176","getObservationsForStatusReversal","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_AdministrationPanel_setup_engagement_reversal.js","204","getObservationsForAssignmentReversal","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_AdministrationPanel_setup_engagement_reversal.js","228","proceedToChangeInAuditTeam","$.ajax({"
"alerts","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_AdministrationPanel_setup_engagement_reversal.js","312","updateMemoStatuses","alert(""Please select atleast one observation to update status"");"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_AdministrationPanel_setup_engagement_reversal.js","320","updateNewMemoNumber","$.ajax({"
"alerts","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_AdministrationPanel_setup_engagement_reversal.js","343","updateNewStatusRequest","alert(""Please select new Status to proceed"");"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_AdministrationPanel_setup_engagement_reversal.js","346","updateNewStatusRequest","$.ajax({"
"alerts","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_AdministrationPanel_setup_engagement_reversal.js","370","updateNewEngagementStatus","alert(""Please select new Engagement Status to proceed"");"
"alerts","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_AdministrationPanel_setup_engagement_reversal.js","375","updateNewEngagementStatus","alert(""Please enter to commetns to proceed"");"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_AdministrationPanel_setup_engagement_reversal.js","378","updateNewEngagementStatus","$.ajax({"
"alerts","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_AdministrationPanel_setup_engagement_reversal.js","402","publishNewTeamChanges","alert(""Please select Team to proceed"");"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_AdministrationPanel_setup_engagement_reversal.js","405","publishNewTeamChanges","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_AdministrationPanel_setup_engagement_reversal.js","429","finalChangeDatesOfEngagement","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_AdministrationPanel_setup_observation_reversal.js","9","getrelation","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_AdministrationPanel_setup_observation_reversal.js","46","getplacepost","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_AdministrationPanel_setup_observation_reversal.js","73","getEngagementDetails","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_AdministrationPanel_setup_observation_reversal.js","114","getObservationsForStatusReversal","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_AdministrationPanel_setup_observation_reversal.js","139","getObservationsForReNumbering","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_AdministrationPanel_setup_observation_reversal.js","179","updateNewStatusRequest","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_AdministrationPanel_status_reversal_audit_entities.js","6","getrelation","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_AdministrationPanel_status_reversal_audit_entities.js","43","getplacepost","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_AdministrationPanel_status_reversal_audit_entities.js","69","getAISEntities","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_AdministrationPanel_status_reversal_audit_entities.js","100","getCBASEntities","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_AdministrationPanel_status_reversal_audit_entities.js","124","getERPEntities","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_AdministrationPanel_status_reversal_audit_entities.js","148","getHREntities","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_AdministrationPanel_sub_menu_management.js","11","getSubMenus","$.ajax({"
"alerts","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_AdministrationPanel_sub_menu_management.js","66","publishUpdateSubMenuChanges","alert(""Select Menu to proceed"");"
"alerts","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_AdministrationPanel_sub_menu_management.js","70","publishUpdateSubMenuChanges","alert(""Enter Sub Menu Name to proceed"");"
"alerts","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_AdministrationPanel_sub_menu_management.js","75","publishUpdateSubMenuChanges","alert(""Enter Order to proceed"");"
"alerts","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_AdministrationPanel_sub_menu_management.js","79","publishUpdateSubMenuChanges","alert(""Enter Status to proceed"");"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_AdministrationPanel_sub_menu_management.js","83","publishUpdateSubMenuChanges","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_AdministrationPanel_sub_menu_management.js","102","publishUpdateSubMenuChanges","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_AdministrationPanel_sub_menu_management.js","132","getSubMenusForModel","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_AdministrationPanel_SystemLogs.js","28","fetchSystemLogs","$.ajax({"
"generic_error","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_AdministrationPanel_SystemLogs.js","53","fetchSystemLogs","error: function (xhr) {"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_AdministrationPanel_SystemLogs.js","91","deleteOldSystemLogs","$.ajax({"
"generic_error","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_AdministrationPanel_SystemLogs.js","102","deleteOldSystemLogs","error: function () {"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_AdministrationPanel_update_auditee_entities.js","8","loadEntities","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_AdministrationPanel_update_auditee_entities.js","57","saveEntity","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_AuditeePortal_ccqs.js","26","getEntityObservation","$.ajax({"
"alerts","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_AuditeePortal_ccqs.js","68","finalUpdateCCQHandler","alert('Please Enter Question');"
"alerts","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_AuditeePortal_ccqs.js","73","finalUpdateCCQHandler","alert('Please Select Control Violation');"
"alerts","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_AuditeePortal_ccqs.js","78","finalUpdateCCQHandler","alert('Please Select Risk');"
"alerts","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_AuditeePortal_ccqs.js","83","finalUpdateCCQHandler","alert('Please Select Status');"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_AuditeePortal_ccqs.js","87","finalUpdateCCQHandler","$.ajax({"
"alerts","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_AuditeePortal_ccqs.js","99","finalUpdateCCQHandler","alert('Record Updated Successfully');"
"generic_error","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_AuditeePortal_observation_assigned.js","35","(global)","maxFileError: ""File exceeds upload limit. - Max limit:"", // Error message for exceeding file count"
"generic_error","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_AuditeePortal_observation_assigned.js","36","(global)","maxSizeError: ""File exceeds size. - Max limit:"", // Error message for exceeding file size"
"generic_error","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_AuditeePortal_observation_assigned.js","37","(global)","fileTypeError: ""Disallowed file format."", // Error message for disallowed file format"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_AuditeePortal_observation_assigned.js","78","(global)","const response = await $.ajax({"
"alerts","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_AuditeePortal_observation_assigned.js","85","(global)","alert(""Files uploaded successfully!"");"
"alerts","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_AuditeePortal_observation_assigned.js","94","(global)","alert(""Error uploading files. Please try again.""); // Use custom alert"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_AuditeePortal_observation_assigned.js","168","deleteFileFromServer","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_AuditeePortal_observation_assigned.js","193","getEntityObservation","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_AuditeePortal_observation_assigned.js","249","showMemo","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_AuditeePortal_observation_assigned.js","337","downloadFile","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_AuditeePortal_observation_assigned.js","364","replyMemo","$.ajax({"
"alerts","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_AuditeePortal_observation_assigned.js","376","replyMemo","alert(""Reply sent successfuly"");"
"alerts","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_AuditeePortal_observation_assigned.js","383","replyMemo","alert(""Provide your comments to proceed"");"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_AuditeePortal_old_outstanding_paras.js","4","getEntityObservation","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_AuditeePortal_old_para_reply_cad.js","34","getLegacyPara","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_AuditeePortal_old_para_reply_cad.js","69","div_risksubcategoryShowHide","$.ajax({"
